height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,goalOpenPlay,goalCounter,goalSetPiece,penaltyScored,goalNormal,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,goalTotal,goalOwn,ranking
196,93,32,false,true,-DC-,D(C),Spain,,SLL,13,0,0,0,0,0,0,Pedro Alcalá,Pedro,Alcalá,79923,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.303846153846154,908,0,1,418
180,74,36,false,true,-FW-,FW,Spain,es,SLL,29,0,4,3,0,2,7,Roberto Soldado,Roberto,Soldado,18275,Forward,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.303103448275862,1444,9,0,419
190,80,27,false,true,-FW-,FW,Spain,ba,SLL,4,0,0,0,0,1,0,Kenan Kodro,Kenan,Kodro,238893,Forward,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3,43,1,0,420
173,0,19,false,true,,Midfielder,Spain,,SLL,8,0,0,0,0,0,0,Sergio Arribas,Sergio,Arribas,401174,Midfielder,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.299999999999999,128,0,0,421
178,72,27,false,true,-DR-,D(R),Spain,,SLL,28,0,0,0,0,0,0,Son,Francisco Javier,Hidalgo,400359,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.297857142857144,1092,0,0,422
168,64,25,false,true,-DMC-,DMC,Spain,uy,SLL,19,0,1,0,0,0,1,Lucas Torreira,Lucas,Torreira,248109,Midfielder,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.2973684210526315,507,1,0,423
177,63,26,false,true,,Forward,Spain,,SLL,2,0,0,0,0,0,0,Jeison Lucumí,Jeison,Lucumí,403893,Forward,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.29,49,0,0,424
182,68,32,false,true,-MC-MR-,M(CR),Spain,es,SLL,22,0,2,0,0,0,2,Míchel,Miguel Alfonso,Herrero Javaloyas,106868,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.29,945,2,0,425
190,0,23,false,true,,Midfielder,Spain,ci,SLL,10,0,0,0,0,0,0,Paul Akouokou,Paul,Akouokou,369100,Midfielder,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.289999999999999,377,0,0,426
172,69,28,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,es,SLL,16,0,0,0,2,0,2,Juanmi,Juan Miguel,Jiménez López,83080,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.28875,601,2,0,427
187,81,29,false,true,-DC-MC-,"D(C),M(C)",Spain,rs,SLL,30,0,0,0,0,0,0,Nemanja Gudelj,Nemanja,Gudelj,77417,Midfielder,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.288,1025,0,0,428
179,69,31,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,12,0,0,0,0,0,0,Toño,Antonio,García Aranda,243187,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.286666666666668,729,0,0,429
190,79,27,false,true,-DC-DMC-,"D(C),DMC",Spain,tr,SLL,12,0,0,0,0,0,0,Okay Yokuslu,Okay,Yokuslu,93805,Midfielder,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.286666666666666,454,0,0,430
171,68,20,false,true,,Midfielder,Spain,es,SLL,29,0,0,0,0,0,0,Sergio Gómez,Sergio,Gómez,355110,Midfielder,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.283793103448274,773,0,0,431
190,79,34,false,true,-FW-,FW,Spain,es,SLL,22,0,0,0,0,0,0,Enric Gallego,Enrique,Gallego Puigsech,369089,Forward,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.282727272727274,803,0,0,432
177,72,31,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,13,0,0,0,0,0,0,Ibai Gómez,Ibai,Gómez,91193,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.282307692307692,422,0,0,433
185,74,27,false,true,-DC-DL-ML-,"D(CL),M(L)",Spain,uy,SLL,12,0,0,0,0,0,0,Gastón Silva,Gastón,Silva,113484,Defender,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.279166666666666,599,0,1,434
175,60,22,false,true,,Forward,Spain,,SLL,17,0,1,0,0,0,1,Jota,João Pedro,Neves Filipe,369557,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.278823529411764,665,1,0,435
170,70,27,false,true,-DL-ML-,"D(L),M(L)",Spain,pt,SLL,22,0,1,0,0,0,1,Kévin Rodrigues,Kévin Manuel,Rodrigues,114170,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.2768181818181805,1094,1,0,436
180,70,30,false,true,-AMC-AML-AMR-,AM(CLR),Spain,es,SLL,23,0,0,0,0,0,0,Jota,José Ignacio,Peleteiro Ramallo,10447,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.276521739130436,1408,0,0,437
180,76,27,false,true,-FW-,FW,Spain,es,SLL,16,0,1,0,0,0,1,Mariano,Mariano,Díaz Mejía,323236,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.27625,508,1,0,438
178,69,22,false,true,-FW-,FW,Spain,,SLL,34,0,2,0,0,0,2,Dani Gómez,Daniel,Gómez Alcón,400358,Forward,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.270294117647059,1660,2,0,439
172,60,22,false,true,,Forward,Spain,,SLL,2,0,0,0,0,0,0,Alfon,Alfonso,González Martínez,408942,Forward,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.27,33,0,0,440
0,0,19,false,true,,Forward,Spain,,SLL,2,0,0,0,0,0,0,Nico Williams,Nicholas,Williams,408449,Forward,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.27,55,0,0,441
171,62,33,false,true,-DL-DR-ML-,"D(LR),M(L)",Spain,es,SLL,14,0,0,0,0,0,0,Jaume Costa,Jaume,Costa,69965,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.269285714285714,346,0,0,442
170,70,20,false,true,,Defender,Spain,,SLL,3,0,1,0,0,0,1,Sergio Carreira,Sergio,Carreira,386622,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.266666666666667,261,1,0,443
183,83,30,false,true,-FW-,FW,Spain,es,SLL,11,0,1,0,1,0,2,Álvaro Giménez,Álvaro,Giménez,79827,Forward,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.263636363636365,404,2,0,444
181,73,24,false,true,-DL-,D(L),Spain,es,SLL,9,0,0,0,0,0,0,Adrián Marín,Adrián,Marín,243271,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.261111111111111,266,0,0,445
184,75,27,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,1,0,0,0,0,0,0,Burgui,Jorge,Franco Alviz,149122,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.26,20,0,0,446
175,70,22,false,true,-ML-,M(L),Spain,es,SLL,13,0,0,1,0,0,1,Álex Blanco,Alejandro,Blanco,369560,Forward,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.2592307692307685,580,1,0,447
175,69,19,false,true,-MR-,M(R),Spain,uy,SLL,12,0,0,0,0,0,0,Facundo Pellistri,Facundo,Pellistri,404086,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.259166666666665,540,0,0,448
192,94,35,false,true,-GK-,GK,Spain,es,SLL,14,0,0,0,0,0,0,Roberto Jiménez,Roberto,Jiménez,19442,Goalkeeper,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.256428571428572,1171,0,0,449
186,71,24,false,true,-DC-,D(C),Spain,es,SLL,16,0,0,0,0,0,0,Javi Sánchez,Javier,Sánchez de Felipe,362276,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.255625,920,0,0,450
187,77,22,false,true,-DC-,D(C),Spain,fr,SLL,16,0,0,0,0,0,0,Modibo Sagnan,Modibo,Sagnan,375327,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.249375,620,0,0,451
174,70,35,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,jp,SLL,25,0,0,1,0,0,1,Shinji Okazaki,Shinji,Okazaki,26222,Forward,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.247199999999999,1128,1,0,452
178,77,25,false,true,-MC-,M(C),Spain,uy,SLL,9,0,0,0,0,0,0,Christian Oliva,Christian,Oliva,369713,Midfielder,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.245555555555556,193,0,0,453
176,73,23,false,true,,Forward,Spain,es,SLL,2,0,0,0,0,0,0,Kuki Zalazar,José Luis,Zalazar Martínez,331179,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.245,28,0,0,454
182,74,35,false,true,-DMC-,DMC,Spain,es,SLL,26,0,0,0,0,0,0,Manu García,Manuel Alejandro,García Sánchez,67443,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.244230769230769,1115,0,0,455
180,70,28,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,ar,SLL,23,0,1,0,0,0,1,Emiliano Rigoni,Emiliano,Rigoni,133808,Forward,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.243043478260868,1142,1,0,456
183,73,33,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,es,SLL,17,0,1,0,0,0,1,Adrián López,Adrián,López,14089,Forward,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.241764705882352,474,1,0,457
172,70,34,false,true,-FW-,FW,Spain,fr,SLL,27,0,4,0,0,0,4,Kevin Gameiro,Kevin,Gameiro,19453,Forward,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.241111111111111,1070,4,0,458
186,79,23,false,true,-DMC-,DMC,Spain,ci,SLL,23,0,0,0,0,0,0,Idrissa Doumbia,Idrissa,Doumbia,327706,Midfielder,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.237826086956522,770,0,0,459
171,64,23,false,true,-DL-,D(L),Spain,es,SLL,15,0,1,0,0,0,1,Toni Lato,Antonio,Latorre,312580,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.235333333333333,727,1,1,460
176,70,26,false,true,-MC-ML-MR-,M(CLR),Spain,es,SLL,20,0,0,0,0,0,0,Fede Vico,Federico,Vico Villegas,243078,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.232,768,0,0,461
175,0,19,false,true,,Midfielder,Spain,ru,SLL,1,0,0,0,0,0,0,Edgar Sevikyan,Edgar,Sevikyan,407620,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.23,7,0,0,462
0,0,19,false,true,,Midfielder,Spain,,SLL,6,0,0,0,0,0,0,Álex Baena,Alejandro,Baena,395242,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.2299999999999995,137,0,0,463
182,76,27,false,true,-MC-,M(C),Spain,cd,SLL,20,0,0,0,0,0,0,Omenuke Mfulu,Omenuke,Mfulu,146725,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.227,789,0,0,464
184,76,32,false,true,-DC-,D(C),Spain,es,SLL,5,0,0,0,0,0,0,Kiko Olivas,Francisco José,Olivas Alba,72286,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.226000000000001,173,0,0,465
189,80,29,false,true,-DC-DL-,D(CL),Spain,es,SLL,10,0,0,0,0,0,0,Chema Rodríguez,José Manuel,Rodríguez Benito,140997,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.224000000000001,557,0,0,466
184,76,25,false,true,-AMC-AMR-,AM(CR),Spain,es,SLL,5,0,0,0,0,0,0,Dani Raba,Daniel,Rabaseda Antolín,334221,Forward,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.223999999999999,146,0,0,467
175,78,25,false,true,-AML-AMR-,AM(LR),Spain,nl,SLL,3,0,0,0,0,0,0,Oussama Idrissi,Oussama,Idrissi,299321,Forward,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.223333333333334,24,0,0,468
178,75,23,false,true,,Forward,Spain,,SLL,23,0,1,0,0,0,1,Dani Escriche,Daniel,Escriche,400296,Forward,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.220434782608697,851,1,0,469
181,0,23,false,true,,Midfielder,Spain,es,SLL,1,0,0,0,0,0,0,Álvaro Bravo,Álvaro,Bravo,405795,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.22,14,0,0,470
0,0,21,false,true,,Midfielder,Spain,,SLL,15,0,0,0,0,0,0,Rodrigo Sánchez,Rodrigo,Sánchez,395188,Midfielder,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.218,532,0,0,471
183,71,21,false,true,,Defender,Spain,es,SLL,2,0,0,0,0,0,0,Guillem Molina,Guillem,Molina,392548,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.215,153,0,0,472
182,85,23,false,true,-FW-,FW,Spain,rs,SLL,4,0,0,0,0,0,0,Luka Jovic,Luka,Jovic,315755,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.215,149,0,0,473
184,79,24,false,true,-DC-,D(C),Spain,es,SLL,21,0,0,0,0,0,0,Jesús Vallejo,Jesús,Vallejo,238901,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.214285714285713,1349,0,0,474
178,68,22,false,true,-AMC-AMR-,AM(CR),Spain,no,SLL,7,0,0,0,0,0,0,Martin Ødegaard,Martin,Ødegaard,247454,Midfielder,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.212857142857142,233,0,0,475
185,80,31,false,true,-MC-,M(C),Spain,,SLL,23,0,0,0,0,0,0,Jon Ander Garrido,Jon Ander,Garrido,402187,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.210869565217391,792,0,0,476
178,74,33,false,true,-DL-MC-ML-,"D(L),M(CL)",Spain,es,SLL,22,0,0,0,0,0,0,Iñigo Pérez,Iñigo,Pérez,82279,Midfielder,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.20909090909091,1356,0,0,477
184,75,21,false,true,-DC-,D(C),Spain,ar,SLL,14,0,0,0,0,0,0,Nehuen Pérez,Nehuen,Pérez,349178,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.2071428571428555,740,0,0,478
163,63,32,false,true,-ML-MR-,M(LR),Spain,ar,SLL,9,0,0,0,0,0,0,Pablo Piatti,Pablo,Piatti,23062,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.205555555555555,359,0,0,479
187,77,21,false,true,-MC-,M(C),Spain,hr,SLL,2,0,0,0,0,0,0,Ante Palaversa,Ante,Palaversa,401015,Midfielder,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.205,7,0,0,480
174,66,30,false,true,,Defender,Spain,es,SLL,11,0,0,0,0,0,0,Cifu,Miguel Ángel,Garrido Cifuentes,316137,Defender,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.200909090909092,449,0,0,481
165,64,27,false,true,,Midfielder,Spain,,SLL,30,0,1,0,0,0,1,Jairo Izquierdo,Jairo,Izquierdo,403808,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.199333333333334,1270,1,0,482
180,76,24,false,true,-AML-,AM(L),Spain,es,SLL,7,0,0,0,0,0,0,Iñigo Córdoba,Iñigo,Córdoba,344201,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.198571428571428,216,0,0,483
0,0,21,false,true,,Midfielder,Spain,,SLL,5,0,0,0,0,0,0,Jordan Holsgrove,Jordan,Holsgrove,408941,Midfielder,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.198,142,0,0,484
188,66,27,false,true,-FW-,FW,Spain,es,SLL,27,0,1,0,0,0,1,Loren Morón,Lorenzo,Morón,351684,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.196296296296297,984,1,0,485
171,66,36,false,true,-DL-ML-,"D(L),M(L)",Spain,pt,SLL,5,0,0,0,0,0,0,Luisinho,Luís Carlos,Correia Pinto,36720,Defender,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.196,178,0,0,486
173,67,20,false,true,-AMC-AML-AMR-,AM(CLR),Spain,jp,SLL,13,0,0,0,0,0,0,Takefusa Kubo,Takefusa,Kubo,377285,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.1946153846153855,293,0,0,487
187,82,32,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,ar,SLL,15,0,1,0,0,0,1,Franco Vázquez,Franco,Vázquez,102439,Midfielder,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.191999999999999,154,1,0,488
172,68,34,false,true,-FW-,FW,Spain,es,SLL,33,0,4,0,0,1,4,Ángel Rodríguez,Ángel,Rodríguez,22325,Forward,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.191818181818182,1364,5,0,489
180,72,25,false,true,-FW-,FW,Spain,es,SLL,21,0,0,0,0,0,0,Jon Bautista,Jon,Bautista,312690,Forward,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.19,353,0,0,490
0,0,21,false,true,,Midfielder,Spain,,SLL,2,0,0,0,0,0,0,Abdallahi Mahmoud,Abdallahi,Mahmoud,395235,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.1899999999999995,66,0,0,491
0,0,21,false,true,,Defender,Spain,,SLL,14,0,0,0,0,0,0,José Manuel Fontán,José Manuel,Fontán,395424,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.187857142857142,652,0,0,492
177,70,21,false,true,-FW-,FW,Spain,es,SLL,2,0,0,0,0,0,0,Hugo Duro,Hugo,Duro,354526,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.185,53,0,0,493
180,76,24,false,true,-AML-,AM(L),Spain,es,SLL,3,0,0,0,0,0,0,Iñigo Córdoba,Iñigo,Córdoba,344201,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.183333333333334,95,0,0,494
190,80,27,false,true,-FW-,FW,Spain,ba,SLL,14,0,0,0,0,0,0,Kenan Kodro,Kenan,Kodro,238893,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.181428571428571,453,0,0,495
180,0,22,false,true,,Defender,Spain,gh,SLL,1,0,0,0,0,0,0,Kingsley Fobi,Kingsley,Fobi,405793,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.18,45,0,0,496
185,80,31,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,es,SLL,11,0,0,0,0,0,0,Vitolo,Víctor,Machín Pérez,91430,Midfielder,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.179999999999999,295,0,0,497
184,0,19,false,true,,Defender,Spain,,SLL,10,0,0,0,0,0,0,Javier López,Javier,López,395234,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.177,245,0,0,498
189,0,20,false,true,,Defender,Spain,es,SLL,2,0,0,0,0,0,0,Urko Gonzalez,Urko,Gonzalez,401173,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.17,47,0,0,499
0,0,21,false,true,,Midfielder,Spain,es,SLL,22,0,1,0,0,0,1,Miguel Baeza,Miguel,Baeza,399951,Midfielder,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.166818181818181,532,1,0,500
182,72,23,false,true,,Forward,Spain,es,SLL,2,0,0,0,0,0,0,Manuel Nieto,Manuel,Nieto,406770,Forward,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.165,12,0,0,501
183,73,24,false,true,-FW-,FW,Spain,fr,SLL,5,0,0,0,0,0,0,Moussa Dembele,Moussa,Dembele,140090,Forward,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.164,95,0,0,502
177,78,31,false,true,-DL-MC-ML-,"D(L),M(CL)",Spain,ar,SLL,9,0,0,0,0,0,0,Juan Sánchez Miño,Juan,Sánchez Miño,94848,Defender,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.157777777777777,497,0,0,503
178,73,32,false,true,-FW-,FW,Spain,es,SLL,28,0,2,0,0,0,2,Sergio León,Sergio,León,135610,Forward,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.157499999999999,734,2,0,504
177,73,35,false,true,-MC-MR-,M(CR),Spain,ar,SLL,12,0,0,0,0,0,0,Augusto Fernández,Augusto,Fernández,25956,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.150833333333332,366,0,0,505
175,0,21,false,true,,Defender,Spain,,SLL,1,0,0,0,0,0,0,Ricard Sánchez,Ricard,Sánchez,391977,Defender,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.15,29,0,0,506
169,60,31,false,true,-MC-ML-MR-,M(CLR),Spain,es,SLL,16,0,0,0,0,0,0,Francisco Portillo,Francisco,Portillo,83360,Midfielder,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.1468750000000005,411,0,0,507
172,81,27,false,true,-AML-AMR-FW-,"AM(LR),FW",Spain,ar,SLL,8,0,0,0,0,0,0,Chimy Avila,Ezequiel,Ávila,303707,Forward,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.145,199,0,0,508
178,65,26,false,true,-MR-,M(R),Spain,es,SLL,17,0,0,0,0,0,0,Jason,David,Remeseiro Salgueiro,131051,Midfielder,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.142352941176472,434,0,0,509
175,76,22,false,true,,Midfielder,Spain,es,SLL,5,0,0,0,0,0,0,Oier Zarraga,Oier,Zarraga,399989,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.142,98,0,0,510
188,80,26,false,true,-DMC-,DMC,Spain,fr,SLL,9,0,0,0,0,0,0,Yann Bodiger,Yann,Bodiger,231149,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.140000000000001,246,0,0,511
180,70,23,false,true,-DMC-,DMC,Spain,cm,SLL,25,0,0,0,0,0,0,Yan Eteki,Yan,Eteki,381671,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.138400000000001,1324,0,0,512
173,64,22,false,true,,Midfielder,Spain,,SLL,15,0,1,0,0,0,1,Alberto Soro,Alberto,Soro,399987,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.1339999999999995,384,1,0,513
180,82,28,false,true,-DMC-,DMC,Spain,ci,SLL,7,0,0,0,0,0,0,Cheick Doukouré,Cheick,Doukouré,81729,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.128571428571428,96,0,0,514
188,70,25,false,true,-GK-,GK,Spain,es,SLL,19,0,0,0,0,0,0,Rubén Blanco,Rubén,Blanco,120335,Goalkeeper,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.126315789473685,1645,0,0,515
181,80,25,false,true,-AML-,AM(L),Spain,es,SLL,10,0,0,0,0,1,0,Waldo Rubio,Waldo,Rubio,372423,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.1259999999999994,376,1,0,516
178,75,20,false,true,,Midfielder,Spain,es,SLL,21,0,1,0,0,0,1,Borja Sainz,Borja,Sainz,381714,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.1238095238095225,440,1,0,517
186,76,23,false,true,,Defender,Spain,es,SLL,1,0,0,0,0,0,0,Aritz Arambarri,Aritz,Arambarri,381630,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.12,25,0,0,518
170,70,31,false,true,-AMC-AML-AMR-,AM(CLR),Spain,es,SLL,16,0,0,0,0,0,0,Víctor Rodríguez,Víctor,Rodríguez,118898,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.11375,418,0,0,519
186,77,27,false,true,-DC-,D(C),Spain,ma,SLL,1,0,0,0,0,0,0,Sofian Chakla,Sofian,Chakla,391561,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.11,12,0,0,520
176,63,20,false,true,,Forward,Spain,es,SLL,4,0,0,0,0,0,0,Victor Mollejo,Victor,Mollejo,369090,Forward,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.1075,71,0,0,521
190,0,23,false,true,,Midfielder,Spain,,SLL,2,0,0,0,0,0,0,Juan Brunet,Juan,Brunet,405796,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.105,24,0,0,522
175,74,29,false,true,-AMR-,AM(R),Spain,pl,SLL,6,0,0,0,0,0,0,Damian Kadzior,Damian,Kadzior,346527,Forward,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.1049999999999995,195,0,0,523
181,73,24,false,true,-DL-,D(L),Spain,es,SLL,5,0,0,0,0,0,0,Adrián Marín,Adrián,Marín,243271,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.1,91,0,0,524
182,79,23,false,true,,Defender,Spain,,SLL,2,0,0,0,0,0,0,Álex Martín,José Alejandro,Martín Valerón,410365,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.1,95,0,0,525
180,0,22,false,true,,Forward,Spain,es,SLL,1,0,0,0,0,0,0,Sergio Benito,Sergio,Benito,407646,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.1,1,0,0,526
182,79,28,false,true,,Midfielder,Spain,rs,SLL,28,0,0,0,0,0,0,Filip Malbasic,Filip,Malbasic,105712,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.095714285714286,850,0,0,527
183,73,30,false,true,,Midfielder,Spain,es,SLL,15,0,0,0,0,0,0,Juan Carlos Real,Juan Carlos,Real,131560,Midfielder,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.095333333333333,282,0,0,528
