height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,passTotal,passLongBallAccurate,passLongBallInaccurate,shortPassAccurate,shortPassInaccurate,ranking
180,76,24,false,true,-AMC-AMR-,AM(CR),Spain,es,SLL,30,0,Tete Morente,José Antonio,Morente Oliva,402087,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5969999999999995,2027,641,23,24,492,102,203
176,73,22,false,true,-AML-AMR-FW-,"AM(LR),FW",Spain,,SLL,23,0,Cucho Hernández,Juan Camilo,Hernández Suárez,362501,Forward,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.59695652173913,1475,466,15,10,310,131,204
181,83,25,false,true,-DR-MR-,"D(R),M(R)",Spain,ch,SLL,19,0,Saidy Janko,Saidy,Janko,261441,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.596842105263159,1224,425,17,23,310,75,205
182,78,29,false,true,-DC-,D(C),Spain,co,SLL,31,0,Jeison Murillo,Jeison,Murillo,109565,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.59483870967742,2700,1626,106,91,1326,103,206
184,78,33,false,true,-MC-,M(C),Spain,hr,SLL,37,0,Ivan Rakitic,Ivan,Rakitic,22732,Midfielder,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.594324324324325,2243,1677,109,64,1353,151,207
179,74,30,false,true,-FW-,FW,Spain,es,SLL,33,0,Roger Martí,Roger,Martí,109811,Forward,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.590909090909091,2209,502,16,11,338,137,208
184,83,34,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,es,SLL,34,0,Raúl García,Raúl,García,11386,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.589411764705884,1744,558,21,29,326,182,209
185,80,31,false,true,-MC-,M(C),Spain,mx,SLL,16,0,Héctor Herrera,Héctor,Herrera,103476,Midfielder,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.58875,681,655,37,13,553,52,210
182,76,30,false,true,-DC-,D(C),Spain,es,SLL,28,0,Íñigo Martínez,Íñigo,Martínez,106885,Defender,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.586785714285717,2520,1446,149,138,1048,111,211
186,81,26,false,true,-DC-,D(C),Spain,fr,SLL,33,0,Clément Lenglet,Clément,Lenglet,236511,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.586363636363635,2478,2300,92,69,2027,112,212
187,86,28,false,true,-FW-,FW,Spain,es,SLL,28,0,Borja Iglesias,Borja,Iglesias,259042,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.584642857142859,1414,271,9,4,182,76,213
176,75,31,false,true,-DC-DL-DR-,D(CLR),Spain,es,SLL,31,0,Ximo Navarro,Joaquín,Navarro Jiménez,100881,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.583225806451613,2381,789,47,71,552,119,214
178,62,21,false,true,-DC-,D(C),Spain,,SLL,25,0,Hugo Guillamón,Hugo,Guillamón,392686,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5828,1991,1176,106,72,924,74,215
178,68,24,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,19,0,Aarón Martín,Aarón,Martín,323546,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.582631578947369,1540,672,20,43,533,76,216
189,93,29,false,true,-FW-,FW,Spain,br,SLL,13,0,Willian José,Willian José,Da Silva,77636,Forward,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.582307692307693,689,230,22,6,154,48,217
190,80,29,false,true,-DC-,D(C),Spain,ar,SLL,14,0,Esteban Burgos,Esteban,Burgos,239815,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.581428571428572,1116,554,88,72,328,66,218
181,77,31,false,true,-FW-,FW,Spain,es,SLL,27,0,Sergi Enrich,Sergi,Enrich,83358,Forward,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.58,1402,437,16,4,320,97,219
186,80,24,false,true,-GK-,GK,Spain,,SLL,8,0,Daniel Cárdenas,Daniel,Cárdenas,386261,Goalkeeper,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.57875,720,221,44,59,114,4,220
186,72,30,false,true,-DC-DR-,D(CR),Spain,es,SLL,33,0,Jorge Pulido,Jorge,Pulido,93655,Defender,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571818181818182,2886,1600,91,129,1246,134,221
178,69,24,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,33,0,Kike Barja,Enrique,Barja Alfonso,336251,Forward,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571818181818181,1435,426,15,11,309,91,222
187,74,35,false,true,-DC-,D(C),Spain,es,SLL,35,0,Raúl Albiol,Raúl,Albiol,12575,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571142857142858,3119,2051,139,96,1683,133,223
174,67,28,false,true,-DR-MR-,"D(R),M(R)",Spain,es,SLL,27,0,Pablo Hervías,Pablo,Hervías,121734,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571111111111112,1193,525,18,27,422,58,224
180,79,24,false,true,-DC-DMC-,"D(C),DMC",Spain,es,SLL,24,0,Igor Zubeldia,Igor,Zubeldia,315566,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.569583333333333,1958,1201,63,63,981,94,225
184,81,25,false,true,-DC-DL-,D(CL),Spain,es,SLL,29,0,Josema,José Manuel,Sánchez Guillén,317850,Defender,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.569310344827586,1968,876,55,83,649,89,226
189,87,32,false,true,-GK-,GK,Spain,es,SLL,36,0,Sergio Asenjo,Sergio,Asenjo,32258,Goalkeeper,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.568611111111112,3240,1115,201,273,635,6,227
175,74,32,false,true,-DR-MR-,"D(R),M(R)",Spain,es,SLL,26,0,Jorge Miramón,Jorge,Miramón,140767,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.568461538461539,1734,797,41,71,582,103,228
175,72,23,false,true,-DL-,D(L),Spain,es,SLL,16,0,Aihen Muñoz,Aihen,Muñoz,367583,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.566875000000001,1210,517,24,56,344,93,229
186,81,32,false,true,-DC-DMC-,"D(C),DMC",Spain,cr,SLL,29,0,Óscar Duarte,Óscar,Duarte,89851,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.564827586206896,2063,1230,101,107,925,97,230
172,70,22,false,true,-AMC-AMR-,AM(CR),Spain,ng,SLL,28,0,Samuel Chukwueze,Samuel,Chukwueze,363665,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.564285714285712,1363,497,8,12,376,101,231
172,67,25,false,true,-MC-ML-,M(CL),Spain,mk,SLL,26,0,Enis Bardhi,Enis,Bardhi,275687,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.563461538461538,1686,801,51,45,579,126,232
180,80,29,false,true,-AMC-AMR-,AM(CR),Spain,ar,SLL,16,0,Augusto Solari,Augusto,Solari,121737,Midfielder,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.563124999999999,478,178,9,8,126,35,233
175,68,31,false,true,-MR-,M(R),Spain,es,SLL,33,0,Josan,José Antonio,Ferrández Pomares,273453,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.561212121212121,1935,623,21,18,492,92,234
178,69,25,false,true,-MC-,M(C),Spain,fr,SLL,35,0,Mickaël Malsa,Mickaël,Malsa,137436,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.560285714285714,2342,1379,87,67,1079,146,235
174,69,24,false,true,-DR-,D(R),Spain,es,SLL,2,0,Álvaro Tejero,Álvaro,Tejero,312851,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5600000000000005,109,66,6,2,48,10,236
185,78,31,false,true,-DC-,D(C),Spain,es,SLL,28,0,Juan Cala,Juan,Torres Ruiz,34524,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.559642857142859,2275,747,91,127,431,98,237
182,80,27,false,true,-DC-DR-,D(CR),Spain,pt,SLL,32,0,Rúben Vezo,Rúben Miguel,Nunes Vezo,130356,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.555937500000001,2312,1343,119,95,1003,126,238
186,84,26,false,true,-DC-DL-,D(CL),Spain,nl,SLL,11,0,Karim Rekik,Karim,Rekik,106530,Defender,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5554545454545465,651,430,8,9,381,32,239
188,72,39,false,true,-FW-,FW,Spain,es,SLL,33,0,Jorge Molina,Jorge,Molina,31151,Forward,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.552727272727274,1614,464,13,9,273,169,240
178,70,26,false,true,-MC-ML-MR-,M(CLR),Spain,es,SLL,33,0,Óliver Torres,Óliver,Torres,113708,Midfielder,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.552727272727273,1397,966,116,42,718,90,241
180,73,23,false,true,-AMC-AMR-,AM(CR),Spain,es,SLL,22,0,Carles Aleñá,Carles,Aleñá,303268,Midfielder,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.549545454545456,1369,520,29,42,339,110,242
172,63,26,false,true,-AMC-AML-,AM(CL),Spain,es,SLL,21,0,Toni Villa,Laureano Antonio,Villa Suárez,362355,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.54952380952381,970,341,17,14,240,70,243
183,76,23,false,true,-GK-,GK,Spain,es,SLL,21,0,Iván Villar,Iván,Villar,323350,Goalkeeper,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5495238095238095,1774,600,120,260,215,5,244
185,74,23,false,true,-AML-FW-,"AM(L),FW",Spain,co,SLL,27,0,Luis Suárez,Luis,Suárez,402887,Forward,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5488888888888885,1670,276,11,13,158,94,245
187,78,24,false,true,-FW-,FW,Spain,tr,SLL,28,0,Enes Ünal,Enes,Ünal,134695,Forward,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.548214285714287,1322,339,6,2,195,136,246
175,72,27,false,true,-AMR-FW-,"AM(R),FW",Spain,es,SLL,27,0,Paco Alcácer,Francisco,Alcácer,95953,Forward,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.547777777777776,1557,262,7,2,185,68,247
182,75,27,false,true,-DC-DL-,D(CL),Spain,fr,SLL,13,0,Samuel Umtiti,Samuel,Umtiti,89931,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.545384615384616,643,615,17,11,560,27,248
170,68,25,false,true,-MC-MR-,M(CR),Spain,es,SLL,26,0,Unai López,Unai,López,236575,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.545384615384616,1425,981,102,52,739,88,249
176,74,25,false,true,-DR-ML-MR-,"D(R),M(LR)",Spain,es,SLL,28,0,Aitor Ruibal,Aitor,Ruibal,349494,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.537857142857144,1606,526,15,17,384,110,250
177,74,24,false,true,-MC-,M(C),Spain,es,SLL,36,0,Raúl Guti,José Raúl,Gutiérrez Parejo,402086,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.537777777777777,2876,1277,76,68,996,137,251
175,68,27,false,true,-AML-,AM(L),Spain,es,SLL,35,0,Luis Rioja,Luis,Rioja,381713,Forward,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5371428571428565,2100,512,17,23,352,120,252
175,73,24,false,true,-MC-,M(C),Spain,es,SLL,29,0,Jaime Seoane,Jaime,Seoane,371330,Midfielder,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.535862068965519,2066,845,67,66,589,123,253
184,78,24,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,7,0,Junior Firpo,Junior,Firpo,351252,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.535714285714285,286,203,0,1,182,20,254
170,64,35,false,true,-AMC-AML-AMR-,AM(CLR),Spain,cl,SLL,30,0,Fabián Orellana,Fabián,Orellana,25714,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.535333333333333,2153,676,42,27,491,116,255
183,81,30,false,true,-DMC-,DMC,Spain,es,SLL,30,0,Rubén Alcaraz,Rubén,Alcaraz,279711,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.534999999999999,2170,1109,117,77,804,111,256
175,73,23,false,true,-DL-,D(L),Spain,ec,SLL,25,0,Pervis Estupiñán,Pervis,Estupiñán,298694,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5344,1164,503,19,13,386,85,257
182,78,28,false,true,-DC-DMC-,"D(C),DMC",Spain,dk,SLL,35,0,Jens Jonsson,Jens,Jonsson,283284,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.534285714285715,2629,689,35,29,490,135,258
182,76,34,false,true,-DC-DR-MR-,"D(CR),M(R)",Spain,es,SLL,27,0,Antonio Barragán,Antonio,Barragán,14085,Defender,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.530370370370371,2239,1109,69,59,881,100,259
172,0,18,false,true,,Forward,Spain,,SLL,24,0,Yeremi Pino,Yeremi,Pino,403865,Forward,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.529166666666666,786,294,6,2,234,52,260
178,65,29,false,true,-ML-MR-,M(LR),Spain,es,SLL,29,0,Cristian Tello,Cristian,Tello,91800,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.528275862068966,1282,469,15,9,362,83,261
187,80,27,false,true,-DC-,D(C),Spain,es,SLL,20,0,Pablo Ínsua,Pablo,Ínsua,122063,Defender,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.527499999999999,1588,744,56,49,580,59,262
180,77,35,false,true,-MC-,M(C),Spain,sn,SLL,33,0,Pape Diop,Papakouly,Diop,27384,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5260606060606055,2336,866,73,64,528,201,263
175,69,25,false,true,-AML-AMR-FW-,"AM(LR),FW",Spain,es,SLL,24,0,Munir El Haddadi,Munir,El Haddadi,143158,Forward,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.525833333333334,839,324,11,10,256,47,264
180,81,31,false,true,-DMC-,DMC,Spain,es,SLL,27,0,Dani García,Daniel,García Carrillo,127392,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.525555555555555,1922,1026,87,51,773,115,265
177,70,26,false,true,-DL-,D(L),Spain,pt,SLL,19,0,Rafa Soares,Luis Rafael,Soares Alves,302664,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.524210526315788,1131,473,48,54,290,81,266
187,80,31,false,true,-FW-ML-MR-,"M(LR),FW",Spain,es,SLL,33,0,Edgar Méndez,Edgar,Méndez,141068,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5239393939393935,2105,386,17,32,217,120,267
187,76,32,false,true,-DC-MC-,"D(C),M(C)",Spain,fr,SLL,25,0,Maxime Gonalons,Maxime,Gonalons,79560,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.518000000000001,1483,707,60,40,526,81,268
187,82,34,false,true,-DC-,D(C),Spain,es,SLL,34,0,Germán Sánchez,Germán,Sánchez,381670,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.517352941176471,2638,970,80,146,633,111,269
183,77,29,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,35,0,Antonio Puertas,José Antonio,Rodríguez Díaz,127802,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.514,2170,551,14,31,359,147,270
188,83,32,false,true,-FW-,FW,Spain,es,SLL,7,0,Diego Costa,Diego,Da Silva Costa,24248,Forward,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.512857142857143,207,72,2,1,54,15,271
191,79,26,false,true,-GK-,GK,Spain,es,SLL,38,0,Álex Remiro,Alejandro,Remiro,270504,Goalkeeper,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.512105263157895,3420,1083,264,334,479,6,272
181,72,33,false,true,-MC-,M(C),Spain,es,SLL,23,0,Ángel Montoro,Ángel,Montoro,32857,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.511739130434783,1371,641,79,59,412,91,273
180,73,23,false,true,-DMC-,DMC,Spain,es,SLL,31,0,Ander Guevara,Ander,Guevara,344120,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.511612903225805,2088,1415,83,49,1089,194,274
179,76,34,false,true,-DC-DL-DR-,D(CLR),Spain,ar,SLL,17,0,Facundo Roncaglia,Facundo,Roncaglia,38277,Defender,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5070588235294125,1236,432,42,55,265,70,275
172,61,33,false,true,-DR-,D(R),Spain,uy,SLL,31,0,Damián Suárez,Damián,Suárez,83705,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5051612903225795,2440,933,85,141,506,201,276
171,65,28,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,5,0,Alberto Moreno,Alberto,Moreno,113275,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5040000000000004,194,82,3,1,70,8,277
184,72,28,false,true,-AMC-AML-FW-,"AM(CL),FW",Spain,es,SLL,32,0,Pere Milla,Pere,Milla,140772,Forward,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.501875,1987,577,17,16,404,140,278
184,78,24,false,true,-FW-,FW,Spain,,SLL,23,0,Marcos de Sousa,Marcos André,de Sousa Mendonça,402185,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5013043478260855,1171,186,5,4,108,69,279
185,83,31,false,true,-DC-,D(C),Spain,es,SLL,27,0,Bruno González,Bruno,González,294192,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.50074074074074,2261,796,64,99,538,95,280
186,84,27,false,true,-DC-DMC-,"D(C),DMC",Spain,,SLL,34,0,Fali,Rafael,Jiménez Jarque,400051,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5,2639,704,83,117,411,93,281
192,85,28,false,true,-GK-,GK,Spain,es,SLL,28,0,David Soria,David,Soria,243262,Goalkeeper,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4992857142857146,2520,841,302,456,83,0,282
179,70,20,false,true,-DL-,D(L),Spain,,SLL,16,0,Manu Sánchez,Manuel,Sánchez,374813,Defender,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.496875,974,402,14,28,278,82,283
189,78,24,false,true,-DC-,D(C),Spain,fr,SLL,26,0,Mouctar Diakhaby,Mouctar,Diakhaby,322095,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.493846153846155,2082,988,68,75,772,73,284
182,75,22,false,true,,Midfielder,Spain,es,SLL,4,0,Vicente Esquerdo,Vicente,Esquerdo,387480,Midfielder,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.492500000000001,233,94,5,3,74,12,285
178,74,31,false,true,-DL-DR-,D(LR),Spain,es,SLL,19,0,Quini,Joaquín José,Marín Ruiz,115995,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.488421052631579,1187,357,18,44,222,73,286
167,66,29,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,es,SLL,37,0,Portu,Cristian,Portugués Manzanera,106895,Forward,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.487567567567567,2190,505,5,13,364,123,287
179,72,21,false,true,-MC-,M(C),Spain,pt,SLL,8,0,Domingos Quina,Domingos,Quina,331582,Midfielder,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4875,343,89,4,0,64,21,288
188,83,27,false,true,-DC-,D(C),Spain,br,SLL,8,0,Rodrigo Ely,Rodrigo,Ely,97262,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.485,470,162,17,17,110,18,289
184,78,33,false,true,-MC-,M(C),Spain,es,SLL,33,0,Tomás Pina,Tomás,Pina,83504,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.479090909090908,2590,909,30,25,720,134,290
168,58,21,false,true,-AMR-,AM(R),Spain,mx,SLL,21,0,Diego Lainez,Diego,Lainez,369101,Midfielder,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.478095238095239,859,332,6,11,259,56,291
0,0,20,false,true,,Midfielder,Spain,,SLL,4,0,Marvin Park,Marvin Olawale,Akinlabi Park,401175,Midfielder,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4775,133,70,0,3,58,9,292
190,86,23,false,true,-FW-,FW,Spain,rs,SLL,9,0,Ivan Saponjic,Ivan,Saponjic,296563,Forward,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.476666666666667,387,81,0,0,59,22,293
180,80,25,false,true,-DC-,D(C),Spain,gh,SLL,25,0,Joseph Aidoo,Joseph,Aidoo,320713,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4764,1285,622,32,46,478,66,294
188,87,29,false,true,-DC-,D(C),Spain,mx,SLL,33,0,Néstor Araújo,Néstor,Araújo,88191,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4748484848484855,2424,1584,95,130,1223,136,295
184,75,33,false,true,-MC-,M(C),Spain,es,SLL,27,0,Pedro Mosquera,Pedro,Mosquera,55299,Midfielder,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.472592592592593,2055,1204,91,63,938,112,296
186,81,29,false,true,-GK-,GK,Spain,es,SLL,38,0,Fernando Pacheco,Fernando,Pacheco,95915,Goalkeeper,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.470526315789473,3348,964,328,321,309,6,297
185,80,31,false,true,-DC-,D(C),Spain,br,SLL,11,0,Sidnei,Sidnei Rechel,da Silva Júnior,40731,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.47,695,521,30,24,441,26,298
189,86,23,false,true,-DMC-,DMC,Spain,es,SLL,36,0,Jon Moncayola,Jon,Moncayola,381673,Midfielder,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.468611111111109,2665,1130,108,59,815,148,299
183,72,22,false,true,-AML-,AM(L),Spain,,SLL,30,0,Jon Morcillo,Jon,Morcillo,399988,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.462666666666667,1363,383,12,13,271,87,300
169,60,34,false,true,-DL-MC-ML-,"D(L),M(CL)",Spain,mx,SLL,24,0,Andrés Guardado,Andrés,Guardado,21019,Midfielder,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4608333333333325,1322,775,61,42,588,84,301
190,85,27,false,true,-GK-,GK,Spain,es,SLL,10,0,Rubén Yáñez,Rubén,Yáñez,299283,Goalkeeper,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.460000000000001,900,238,86,105,47,0,302
188,86,30,false,true,-AMC-FW-,"AM(C),FW",Spain,nl,SLL,34,0,Luuk de Jong,Luuk,de Jong,68585,Forward,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4597058823529405,1264,338,5,4,241,88,303
176,79,29,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,es,SLL,25,0,Isco,Francisco Román,Alarcón Suárez,82989,Midfielder,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.459599999999999,899,684,30,11,587,56,304
186,70,28,false,true,-GK-,GK,Spain,ar,SLL,32,0,Jeremías Ledesma,Jeremías,Ledesma,136130,Goalkeeper,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.458437499999998,2880,945,349,516,75,5,305
179,64,26,false,true,-MC-,M(C),Spain,es,SLL,17,0,Jon Guridi,Jon,Guridi,335041,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4564705882352955,828,357,9,6,279,63,306
188,78,33,false,true,-DL-DR-MR-,"D(LR),M(R)",Spain,cm,SLL,31,0,Allan-Roméo Nyom,Allan-Roméo,Nyom,91434,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.450967741935487,2334,649,39,86,377,147,307
184,78,32,false,true,-DC-,D(C),Spain,es,SLL,22,0,Sergio Postigo,Sergio,Postigo,109896,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.449999999999999,1625,870,71,95,645,59,308
191,91,27,false,true,-GK-,GK,Spain,pt,SLL,32,0,Rui Silva,Rui Tiago,Dantas da Silva,141833,Goalkeeper,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.447187499999998,2880,1005,294,470,236,5,309
178,72,32,false,true,-AMC-AML-AMR-,AM(CLR),Spain,es,SLL,35,0,Roberto Torres,Roberto,Torres,109349,Midfielder,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.442571428571428,1893,665,59,34,422,150,310
182,77,32,false,true,-DL-DR-MC-MR-,"D(LR),M(CR)",Spain,es,SLL,25,0,Óscar De Marcos,Óscar,De Marcos,78500,Defender,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.440799999999999,1517,595,25,37,434,99,311
191,83,28,false,true,-DMC-,DMC,Spain,es,SLL,30,0,Mikel Vesga,Mikel,Vesga,261516,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.439333333333334,1722,902,56,45,647,154,312
181,77,34,false,true,-FW-,FW,Spain,co,SLL,23,0,Carlos Bacca,Carlos,Bacca,71687,Forward,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.438260869565217,782,159,5,5,99,50,313
187,79,29,false,true,-MC-,M(C),Spain,ar,SLL,32,0,Rodrigo Battaglia,Rodrigo,Battaglia,134739,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.437500000000002,2495,1034,49,43,821,121,314
