height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,tacklePerGame,interceptionPerGame,foulsPerGame,offsideWonPerGame,clearancePerGame,wasDribbledPerGame,outfielderBlockPerGame,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,goalOwn,ranking
178,67,25,false,true,-MC-ML-MR-,M(CLR),England,es,EPL,33,2,1.3333333333333333,1.0909090909090908,0.7878787878787878,0,0.21212121212121213,1.878787878787879,0.030303030303030304,Pablo Fornals,Pablo,Fornals,297203,Midfielder,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.7772727272727264,2583,0,160
187,80,32,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,ga,EPL,29,3,0.41379310344827586,0.2413793103448276,0.4482758620689655,0,0.5172413793103449,0.5862068965517241,0,Pierre-Emerick Aubameyang,Pierre-Emerick,Aubameyang,44120,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.776896551724137,2337,1,161
183,74,23,false,true,-DC-DL-DR-,D(CLR),England,gb-eng,EPL,31,2,1.7741935483870968,1.064516129032258,0.4838709677419355,0.3225806451612903,3.5483870967741935,0.45161290322580644,1.1935483870967742,Ben Godfrey,Ben,Godfrey,287504,Defender,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.776774193548386,2683,1,162
175,70,24,false,true,-AMC-AML-FW-,"AM(CL),FW",England,gb-sct,EPL,36,6,0.6944444444444444,0.1111111111111111,0.8333333333333334,0.08333333333333333,0.4722222222222222,0.3055555555555556,0.05555555555555555,Che Adams,Che,Adams,256419,Forward,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.772777777777777,2675,0,163
191,75,26,false,true,-DC-,D(C),England,gb-eng,EPL,29,0,1,1.6206896551724137,0.8275862068965517,0.3448275862068966,2.896551724137931,0.4482758620689655,0.5517241379310345,Adam Webster,Adam,Webster,109922,Defender,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.771724137931034,2595,0,164
185,70,30,false,true,-DC-,D(C),England,gb-eng,EPL,30,2,0.9,1.2666666666666666,1,0.5,5.266666666666667,0.4,1.1666666666666667,Kyle Bartley,Kyle,Bartley,71327,Defender,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.7713333333333345,2584,0,165
182,79,20,false,true,-AMC-AML-,AM(CL),England,gb-eng,EPL,20,2,0.7,0.5,0.25,0,0.45,0.55,0.05,Emile Smith Rowe,Emile,Smith Rowe,363686,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.771000000000001,1448,0,166
173,73,30,false,true,-DMC-,DMC,England,br,EPL,24,1,3.3333333333333335,0.75,1.5416666666666667,0.08333333333333333,0.9583333333333334,2.7916666666666665,0.5,Allan,Allan,Marques Loureiro,82438,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.769583333333334,2052,0,167
178,70,31,false,true,-DC-DR-MR-,"D(CR),M(R)",England,gb-eng,EPL,24,2,1.2083333333333333,0.5833333333333334,1.0416666666666667,0.2916666666666667,0.9166666666666666,0.3333333333333333,0.2916666666666667,Kyle Walker,Kyle,Walker,69778,Defender,167,Man City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.7683333333333335,1947,0,168
180,69,25,false,true,-MC-MR-,M(CR),England,gb-eng,EPL,33,1,1.3636363636363635,2.090909090909091,1.0909090909090908,0.030303030303030304,1.121212121212121,0.8787878787878788,0.3333333333333333,Josh Brownhill,Josh,Brownhill,138929,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.760000000000002,2816,0,169
191,86,27,false,true,-DC-DL-,D(CL),England,es,EPL,16,2,0.8125,0.6875,0.5625,0.625,1.75,0.25,0.4375,Aymeric Laporte,Aymeric,Laporte,122117,Defender,167,Man City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.7593749999999995,1343,0,170
184,77,21,false,true,-AML-AMR-FW-,"AM(LR),FW",England,es,EPL,24,9,0.5,0.125,0.6666666666666666,0,0.2916666666666667,0.4583333333333333,0,Ferran Torres,Ferran,Torres,349760,Forward,167,Man City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.755416666666666,1306,0,171
183,73,26,false,true,-AML-AMR-FW-,"AM(LR),FW",England,ci,EPL,29,13,0.6896551724137931,0.41379310344827586,0.3793103448275862,0,0.41379310344827586,0.5172413793103449,0.034482758620689655,Nicolas Pépé,Nicolas,Pépé,239872,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.755172413793104,1614,0,172
189,76,27,false,true,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,24,6,0.25,0.20833333333333334,0.5,0,0.25,0.5,0.041666666666666664,Ross Barkley,Ross,Barkley,92547,Midfielder,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.751666666666668,1537,0,173
188,82,34,false,true,-GK-,GK,England,fr,EPL,38,0,0,0,0,0,0.5,0.02631578947368421,0,Hugo Lloris,Hugo,Lloris,25604,Goalkeeper,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.7505263157894735,3420,0,174
195,92,30,false,true,-DC-,D(C),England,fr,EPL,21,0,1.5714285714285714,1.5238095238095237,0.7142857142857143,0.19047619047619047,3.9523809523809526,0.5238095238095238,0.5714285714285714,Willy Boly,Willy,Boly,97587,Defender,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.74904761904762,1880,0,175
198,87,29,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-eng,EPL,27,4,1.8518518518518519,1.1481481481481481,1.2962962962962963,0.1111111111111111,2.6296296296296298,0.9629629629629629,0.25925925925925924,Dan Burn,Dan,Burn,82277,Defender,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.74888888888889,2060,1,176
190,82,27,false,false,-FW-,FW,England,ci,EPL,16,6,0.875,0.3125,1.5,0.125,0.4375,1,0.0625,Sébastien Haller,Sébastien,Haller,236544,Forward,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.748750000000001,935,0,177
183,77,23,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,36,1,0.6944444444444444,0.8055555555555556,0.5277777777777778,0.3611111111111111,4.388888888888889,0.1111111111111111,1.3055555555555556,Ezri Konsa,Ezri,Konsa Ngoyo,301440,Defender,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.748055555555556,3193,0,178
175,70,24,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,38,8,0.6842105263157895,0.5789473684210527,0.39473684210526316,0.02631578947368421,0.13157894736842105,0.5,0.02631578947368421,Jarrod Bowen,Jarrod,Bowen,322596,Forward,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.747894736842104,2579,0,179
182,80,29,false,true,-DL-DR-MR-,"D(LR),M(R)",England,ie,EPL,17,4,1.7058823529411764,1.3529411764705883,1.1764705882352942,0.17647058823529413,2.1176470588235294,1.1764705882352942,0.29411764705882354,Matt Doherty,Matt,Doherty,94042,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.747647058823531,1239,0,180
185,77,28,false,true,-DR-MC-MR-,"D(R),M(CR)",England,gh,EPL,24,6,1.8333333333333333,0.9583333333333334,0.75,0,0.625,1.3333333333333333,0.20833333333333334,Thomas Partey,Thomas,Partey,238940,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.74625,1537,0,181
186,81,24,false,true,-AML-AMR-FW-,"AM(LR),FW",England,br,EPL,31,8,1.064516129032258,0.2903225806451613,0.7741935483870968,0,0.6774193548387096,0.7419354838709677,0.06451612903225806,Joelinton,Joelinton Cássio,Apolinário de Lira,201755,Forward,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.745161290322579,1990,0,182
172,69,22,false,true,-MC-ML-MR-,M(CLR),England,us,EPL,27,9,0.7037037037037037,0.4444444444444444,0.48148148148148145,0,0.2962962962962963,0.48148148148148145,0.07407407407407407,Christian Pulisic,Christian,Pulisic,302692,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.7444444444444445,1738,0,183
175,74,31,false,true,-ML-MR-,M(LR),England,gb-eng,EPL,31,14,1.064516129032258,0.5483870967741935,0.2903225806451613,0.06451612903225806,0.6451612903225806,0.9354838709677419,0.0967741935483871,Marc Albrighton,Marc,Albrighton,42147,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.744193548387098,1744,0,184
185,82,25,false,true,-DC-,D(C),England,tr,EPL,23,4,1.2173913043478262,1.2173913043478262,0.782608695652174,0.5652173913043478,3.4347826086956523,0.5652173913043478,0.391304347826087,Çaglar Söyüncü,Çaglar,Söyüncü,317998,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.743043478260868,1816,0,185
195,94,28,false,true,-GK-,GK,England,fr,EPL,36,0,0.027777777777777776,0.027777777777777776,0,0,1.0833333333333333,0.1111111111111111,0,Alphonse Areola,Alphonse,Areola,92516,Goalkeeper,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.742222222222221,3240,0,186
187,89,35,false,true,-DC-DL-ML-,"D(CL),M(L)",England,at,EPL,9,1,2,1.7777777777777777,1.5555555555555556,0,3.3333333333333335,0.7777777777777778,0.4444444444444444,Christian Fuchs,Christian,Fuchs,12431,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.742222222222221,702,0,187
193,85,28,false,true,-GK-,GK,England,gb-eng,EPL,37,0,0,0.05405405405405406,0.02702702702702703,0,1.027027027027027,0,0,Sam Johnstone,Sam,Johnstone,105603,Goalkeeper,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.739189189189188,3330,0,188
191,91,28,false,true,-GK-,GK,England,br,EPL,33,0,0.09090909090909091,0.06060606060606061,0.030303030303030304,0,1.303030303030303,0.030303030303030304,0,Alisson,Alisson,Ramses Becker,114147,Goalkeeper,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.733939393939394,2970,0,189
185,82,28,false,true,-DL-MC-,"D(L),M(C)",England,ch,EPL,31,2,1.6129032258064515,0.7741935483870968,1.2580645161290323,0.03225806451612903,1.1612903225806452,0.9032258064516129,0.22580645161290322,Granit Xhaka,Granit,Xhaka,89401,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.73258064516129,2522,0,190
196,80,23,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,33,0,1.121212121212121,1.2727272727272727,0.48484848484848486,0.8181818181818182,5.848484848484849,0.6363636363636364,0.6060606060606061,Tosin Adarabioyo,Tosin,Adarabioyo,136464,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.7321212121212115,2954,1,191
191,86,33,false,true,-DC-,D(C),England,it,EPL,28,0,0.9285714285714286,1.0714285714285714,1,0.5357142857142857,4.142857142857143,0.2857142857142857,0.39285714285714285,Angelo Ogbonna,Angelo,Ogbonna,23547,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.728571428571429,2493,0,192
190,78,23,false,true,-DC-,D(C),England,br,EPL,23,1,1.0869565217391304,1.1304347826086956,1,0.5217391304347826,3.1739130434782608,0.2608695652173913,0.8260869565217391,Gabriel Magalhães,Gabriel,dos Santos Magalhães,334087,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.72782608695652,1997,0,193
182,76,20,false,true,-ML-MR-,M(LR),England,gb-eng,EPL,23,13,1,0.2608695652173913,0.4782608695652174,0.043478260869565216,0.21739130434782608,0.5652173913043478,0.043478260869565216,Callum Hudson-Odoi,Callum,Hudson-Odoi,350088,Forward,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.726956521739131,1060,0,194
0,0,20,false,true,-DR-MR-,"D(R),M(R)",England,gb-eng,EPL,11,0,1.5454545454545454,1.7272727272727273,1.9090909090909092,0.09090909090909091,0.8181818181818182,0.6363636363636364,0.09090909090909091,Tariq Lamptey,Tariq,Lamptey,386979,Defender,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.725454545454546,891,0,195
183,74,33,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,ie,EPL,35,7,0.9428571428571428,0.05714285714285714,1.2857142857142858,0,0.6571428571428571,0.5142857142857142,0.08571428571428572,David McGoldrick,David,McGoldrick,18501,Forward,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.724857142857143,2402,0,196
181,70,19,false,true,-AMR-FW-,"AM(R),FW",England,gb-eng,EPL,31,10,0.41935483870967744,0.16129032258064516,0.5483870967741935,0,0.03225806451612903,0.5483870967741935,0,Mason Greenwood,Mason,Greenwood,367782,Forward,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.71967741935484,1826,0,197
178,68,22,false,true,-AMC-AMR-,AM(CR),England,no,EPL,14,5,0.6428571428571429,0.14285714285714285,0.07142857142857142,0,0.35714285714285715,0.7142857142857143,0,Martin Ødegaard,Martin,Ødegaard,247454,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.718571428571429,866,0,198
178,68,24,false,true,-DL-ML-,"D(L),M(L)",England,es,EPL,27,1,1.7407407407407407,1.1851851851851851,0.9629629629629629,0.25925925925925924,1.5185185185185186,0.9259259259259259,0.25925925925925924,Sergio Reguilón,Sergio,Reguilón,362275,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.7162962962962975,2249,1,199
168,62,28,false,true,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,25,0,1.76,1.44,0.6,0.12,2.04,0.76,0.6,Conor Townsend,Conor,Townsend,108640,Defender,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.7156,2235,0,200
186,86,21,false,true,-DC-,D(C),England,tr,EPL,9,0,2.111111111111111,1.3333333333333333,1.3333333333333333,0.8888888888888888,3,0.3333333333333333,0.2222222222222222,Ozan Kabak,Ozan,Kabak,356743,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.715555555555557,803,0,201
180,78,32,false,true,-DL-DR-MR-,"D(LR),M(R)",England,gb-eng,EPL,34,0,1.588235294117647,1.6470588235294117,0.5588235294117647,0.3235294117647059,2.323529411764706,1.2058823529411764,0.38235294117647056,Matthew Lowton,Matthew,Lowton,80067,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.714999999999999,3060,0,202
193,87,27,false,true,-DC-,D(C),England,es,EPL,10,0,1.5,0.9,0.8,0.6,2.9,0.5,0.7,Pablo Marí,Pablo,Marí,141032,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.714,900,0,203
198,89,31,false,true,-GK-,GK,England,se,EPL,7,0,0,0,0,0,0.7142857142857143,0,0,Robin Olsen,Robin,Olsen,41554,Goalkeeper,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.7128571428571435,630,0,204
191,87,32,false,true,-GK-,GK,England,gb-eng,EPL,1,0,0,0,0,0,2,0,0,David Button,David,Button,34388,Goalkeeper,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.71,90,0,205
188,82,29,false,true,-DC-,D(C),England,py,EPL,14,1,1.7142857142857142,1.7857142857142858,0.8571428571428571,0.42857142857142855,4.428571428571429,0.6428571428571429,0.42857142857142855,Fabián Balbuena,Fabián,Balbuena,282871,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.708571428571429,1198,0,206
0,0,20,false,true,-DC-,D(C),England,gb-eng,EPL,9,2,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,2.888888888888889,0,0.3333333333333333,Rhys Williams,Rhys,Williams,401782,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.706666666666667,661,0,207
180,65,28,false,true,-MC-MR-,M(CR),England,ma,EPL,23,8,0.6086956521739131,0.43478260869565216,0.8260869565217391,0,0.043478260869565216,0.6086956521739131,0.043478260869565216,Hakim Ziyech,Hakim,Ziyech,115868,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.706521739130435,1180,0,208
189,77,25,false,true,-DC-,D(C),England,pl,EPL,36,0,1.0277777777777777,2.3333333333333335,0.8333333333333334,0.8333333333333334,3.6666666666666665,0.6666666666666666,0.75,Jan Bednarek,Jan,Bednarek,136742,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.701666666666667,3104,1,209
184,76,22,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,6,0,0.8333333333333334,0.5,1.8333333333333333,0.3333333333333333,2.1666666666666665,0.3333333333333333,0.8333333333333334,Japhet Tanganga,Japhet,Tanganga,384063,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.698333333333333,489,0,210
0,0,21,false,true,-DL-,D(L),England,gb-eng,EPL,19,0,3.4210526315789473,1.105263157894737,0.42105263157894735,0.21052631578947367,2.4210526315789473,0.8947368421052632,0.5263157894736842,Tyrick Mitchell,Tyrick,Mitchell,389579,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.697894736842105,1710,0,211
183,78,20,false,true,-DC-DMC-,"D(C),DMC",England,gb-wls,EPL,25,2,2.28,1.96,1,0.16,3.32,1.04,0.76,Ethan Ampadu,Ethan,Ampadu,322418,Defender,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6975999999999996,2091,1,212
190,80,23,false,true,-FW-,FW,England,gb-eng,EPL,22,10,0.3181818181818182,0.22727272727272727,1,0,0.7727272727272727,0.2727272727272727,0,Tammy Abraham,Tammy,Abraham,317506,Forward,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.695909090909091,1036,0,213
201,93,33,false,true,-GK-,GK,England,gb-eng,EPL,8,0,0.125,0,0.125,0,2,0.125,0,Fraser Forster,Fraser,Forster,29796,Goalkeeper,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.695,720,0,214
187,80,26,false,true,-DC-DR-,D(CR),England,se,EPL,29,0,0.7586206896551724,1.0689655172413792,0.8275862068965517,0.5517241379310345,3.2758620689655173,0.41379310344827586,0.4827586206896552,Victor Lindelöf,Victor,Lindelöf,100008,Defender,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.694482758620691,2586,0,215
180,71,25,false,true,-DC-DR-MR-,"D(CR),M(R)",England,nl,EPL,22,4,2.1818181818181817,1.2272727272727273,1.2727272727272727,0.22727272727272727,2,0.36363636363636365,0.22727272727272727,Kenny Tete,Kenny,Tete,145996,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.693636363636363,1483,0,216
190,80,32,false,true,-DC-DR-MC-MR-,"D(CR),M(CR)",England,gb-eng,EPL,31,0,2.225806451612903,1.5806451612903225,0.8064516129032258,0.25806451612903225,3.3225806451612905,0.8387096774193549,0.4838709677419355,Chris Basham,Chris,Basham,35607,Defender,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.69290322580645,2586,0,217
178,74,26,false,true,-DR-MR-,"D(R),M(R)",England,es,EPL,25,1,1.16,1.32,0.84,0.08,1.24,1.16,0.32,Héctor Bellerín,Héctor,Bellerín,125211,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.691999999999999,2093,0,218
165,58,25,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,pt,EPL,24,2,0.5,0.5416666666666666,0.5833333333333334,0,0.08333333333333333,0.7083333333333334,0.041666666666666664,Daniel Podence,Daniel,Castelo Podence,300513,Midfielder,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.682916666666666,1679,0,219
178,70,24,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-sct,EPL,27,1,1,0.5925925925925926,0.5185185185185185,0.18518518518518517,2.074074074074074,0.7037037037037037,0.37037037037037035,Kieran Tierney,Kieran,Tierney,297403,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.680740740740741,2302,0,220
191,86,29,false,true,-FW-,FW,England,sn,EPL,16,2,0.25,0.0625,1.0625,0,1,0.1875,0.0625,Mbaye Diagne,Mbaye,Diagne,142072,Forward,175,West Brom,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.675625000000001,1194,0,221
188,79,25,false,true,-AMC-AML-FW-,"AM(CL),FW",England,gb-sct,EPL,23,11,0.6521739130434783,0.2608695652173913,1.0434782608695652,0,1.2608695652173914,0.5217391304347826,0.13043478260869565,Oliver McBurnie,Oliver,McBurnie,138695,Forward,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.674347826086956,1319,0,222
170,61,34,false,true,-MC-,M(C),England,pt,EPL,33,5,2.272727272727273,1.4242424242424243,1.3333333333333333,0.06060606060606061,0.7272727272727273,1.696969696969697,0.09090909090909091,João Moutinho,João Filipe Iria,Santos Moutinho,16161,Midfielder,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.674242424242425,2534,0,223
175,66,23,false,true,-MC-,M(C),England,br,EPL,33,1,1.4848484848484849,1.303030303030303,1.7878787878787878,0.030303030303030304,1.2424242424242424,1.1515151515151516,0.5151515151515151,Douglas Luiz,Douglas Luiz,Soares de Paulo,337883,Midfielder,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.673939393939393,2790,0,224
184,71,34,false,true,-AML-AMR-FW-,"AM(LR),FW",England,uy,EPL,26,13,0.46153846153846156,0.23076923076923078,0.8076923076923077,0.038461538461538464,0.4230769230769231,0.4230769230769231,0,Edinson Cavani,Edinson,Cavani,24328,Forward,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.673076923076923,1372,0,225
182,77,30,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,es,EPL,26,12,0.5384615384615384,0.19230769230769232,0.7307692307692307,0,0.5769230769230769,0.6923076923076923,0,Rodrigo,Rodrigo,Moreno,83459,Forward,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.673076923076923,1291,0,226
188,82,31,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,22,0,0.5,1.4545454545454546,0.6363636363636364,0.18181818181818182,3.9545454545454546,0.3181818181818182,1,Craig Dawson,Craig,Dawson,73063,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.670909090909092,1926,2,227
176,70,27,false,true,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,29,1,1.6551724137931034,1,0.3103448275862069,0.20689655172413793,2.5172413793103448,0.7241379310344828,0.6551724137931034,Charlie Taylor,Charlie,Taylor,107462,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.6703448275862085,2429,0,228
187,81,25,false,true,-DC-,D(C),England,co,EPL,18,1,2.2222222222222223,0.7777777777777778,1.2222222222222223,0.9444444444444444,4.666666666666667,0.6111111111111112,0.7222222222222222,Davinson Sánchez,Davinson,Sánchez,322655,Defender,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.67,1487,1,229
185,79,26,false,true,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,24,2,2.1666666666666665,1.7916666666666667,1.5833333333333333,0.08333333333333333,1.875,0.875,0.375,Isaac Hayden,Isaac,Hayden,136356,Midfielder,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.668333333333334,1946,0,230
186,79,31,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,is,EPL,36,12,0.8333333333333334,0.9444444444444444,0.6111111111111112,0,0.4722222222222222,0.8611111111111112,0.05555555555555555,Gylfi Sigurdsson,Gylfi,Sigurdsson,69346,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.667777777777779,2256,0,231
185,73,30,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,24,7,0.5,0.2916666666666667,0.7916666666666666,0,0.5,0.5,0,Danny Welbeck,Danny,Welbeck,39308,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.664166666666667,1547,0,232
183,82,29,false,true,-DC-DL-,D(CL),England,gb-wls,EPL,15,1,1.0666666666666667,1.0666666666666667,0.6,0.26666666666666666,4.733333333333333,0.5333333333333333,0.4666666666666667,Paul Dummett,Paul,Dummett,112009,Defender,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.664,1256,0,233
179,74,26,false,true,-DR-ML-MR-,"D(R),M(LR)",England,gb-eng,EPL,26,9,1.5,0.5384615384615384,0.8846153846153846,0.07692307692307693,0.9230769230769231,0.9615384615384616,0.11538461538461539,Jacob Murphy,Jacob,Murphy,141486,Midfielder,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.663076923076924,1621,0,234
191,82,22,false,true,-DC-DL-,D(CL),England,gh,EPL,12,4,3.1666666666666665,1.4166666666666667,0.8333333333333334,0.5,2.4166666666666665,0.75,0.4166666666666667,Mohammed Salisu,Mohammed,Salisu,362357,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.662499999999999,843,0,235
188,88,27,false,true,-DC-DMC-DR-,"D(CR),DMC",England,gb-eng,EPL,28,0,0.8214285714285714,0.8214285714285714,0.5714285714285714,0.35714285714285715,4.357142857142857,0.25,1.1071428571428572,Eric Dier,Eric,Dier,117973,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.659285714285715,2520,0,236
180,75,20,false,true,-AML-FW-,"AM(L),FW",England,br,EPL,14,7,0.5,0.5714285714285714,0.6428571428571429,0,0.21428571428571427,0.42857142857142855,0,Gabriel Martinelli,Gabriel Teodoro,Martinelli Silva,380706,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.657857142857144,588,0,237
181,72,26,false,true,-DR-MC-MR-,"D(R),M(CR)",England,gb-eng,EPL,31,5,2.032258064516129,1.6129032258064515,1.2903225806451613,0.03225806451612903,0.8387096774193549,1.4193548387096775,0.3548387096774194,Harrison Reed,Harrison,Reed,135724,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.655483870967741,2251,0,238
174,70,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,py,EPL,34,6,1.4411764705882353,0.7352941176470589,0.5294117647058824,0,0.5294117647058824,1.2352941176470589,0.11764705882352941,Miguel Almirón,Miguel,Almirón,303924,Midfielder,23,Newcastle,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.655294117647061,2438,0,239
0,0,20,false,true,-DL-ML-,"D(L),M(L)",England,,EPL,14,2,1.6428571428571428,1.1428571428571428,0.7142857142857143,0.14285714285714285,1.3571428571428572,0.5,0.14285714285714285,Luke Thomas,Luke,Thomas,396317,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.652857142857142,972,0,240
