height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,tackleWonTotal,tackleTotalAttempted,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,challengeLost,ranking
186,78,30,false,true,-AMC-AML-AMR-,AM(CLR),England,is,EPL,22,0,19,31,Jóhann Gudmundsson,Jóhann,Gudmundsson,41868,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.48590909090909,1369,12,327
180,75,30,false,true,-MC-,M(C),England,gb-nir,EPL,32,0,49,100,Oliver Norwood,Oliver,Norwood,90324,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.4815625,2226,51,328
172,67,29,false,true,-DL-DR-MR-,"D(LR),M(R)",England,pt,EPL,10,0,12,27,Cédric Soares,Cédric Ricardo,Alves Soares,69945,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.481,745,15,329
177,71,23,false,true,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,15,0,22,41,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,255169,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.480666666666666,1233,19,330
188,77,24,false,true,-DC-DL-DR-,D(CLR),England,gb-eng,EPL,7,0,3,7,Joe Gomez,Joseph,Gomez,136451,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.480000000000001,590,4,331
175,70,35,false,true,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,26,0,26,48,James Milner,James,Milner,4511,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.478076923076923,1062,22,332
184,83,26,false,true,-DC-DR-,D(CR),England,se,EPL,16,0,19,32,Emil Krafth,Emil,Krafth,100599,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.471875,1290,13,333
192,76,30,false,true,-GK-,GK,England,es,EPL,26,0,0,0,David de Gea,David,de Gea,79554,Goalkeeper,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.471538461538462,2296,0,334
173,66,23,false,true,-AMC-AML-AMR-,AM(CLR),England,tr,EPL,9,0,4,6,Cengiz Ünder,Cengiz,Ünder,255071,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.468888888888889,275,2,335
176,74,30,false,true,-DL-ML-,"D(L),M(L)",England,nl,EPL,22,0,35,59,Patrick van Aanholt,Patrick,van Aanholt,78221,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.468181818181819,1776,24,336
175,74,24,false,true,-DL-DR-ML-,"D(LR),M(L)",England,gb-eng,EPL,8,0,26,38,Max Lowe,Max,Lowe,136452,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.467499999999999,552,12,337
186,77,31,false,true,-AMC-AML-FW-,"AM(CL),FW",England,gb-eng,EPL,22,0,12,22,Ashley Barnes,Ashley,Barnes,33386,Forward,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.466818181818181,1337,10,338
175,70,27,false,true,-DC-DL-DR-ML-,"D(CLR),M(L)",England,es,EPL,7,0,11,18,Jonny,Jonathan,Castro Otto,115917,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.461428571428572,501,7,339
180,70,22,false,true,-MC-,M(C),England,gb-eng,EPL,25,0,31,54,Tom Davies,Tom,Davies,316077,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.459200000000001,1426,23,340
188,84,27,false,true,-MC-ML-MR-,M(CLR),England,pt,EPL,28,0,35,76,André Gomes,André Filipe,Tavares Gomes,118123,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.457142857142857,1568,41,341
190,81,34,false,true,-GK-,GK,England,es,EPL,37,0,1,1,Vicente Guaita,Vicente,Guaita,33866,Goalkeeper,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.455405405405405,3330,0,342
174,64,22,false,true,-DL-ML-,"D(L),M(L)",England,pt,EPL,2,0,7,8,Rúben Vinagre,Rúben Gonçalo,Silva Nascimento Vinagre,342863,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.455,172,1,343
172,73,33,false,true,-AMC-AML-AMR-,AM(CLR),England,gb-eng,EPL,30,0,28,59,Adam Lallana,Adam,Lallana,21683,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.454666666666668,1592,31,344
193,92,29,false,true,-DC-,D(C),England,nl,EPL,5,0,3,3,Virgil van Dijk,Virgil,van Dijk,95408,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.45,371,0,345
187,83,31,false,true,-MC-MR-,M(CR),England,fr,EPL,25,0,22,34,Moussa Sissoko,Moussa,Sissoko,29595,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.444800000000002,1577,12,346
189,93,29,false,true,-FW-,FW,England,br,EPL,17,0,2,5,Willian José,Willian José,Da Silva,77636,Forward,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.444117647058825,1114,3,347
177,71,23,false,true,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,11,0,11,15,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,255169,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.44,486,4,348
178,74,32,false,true,-DC-DL-,D(CL),England,br,EPL,13,0,13,18,Marçal,Fernando,Marçal de Oliveira,121718,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.438461538461539,622,5,349
174,72,22,false,true,-MC-ML-,M(CL),England,ar,EPL,21,0,26,53,Alexis Mac Allister,Alexis,Mac Allister,345319,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.438095238095237,1117,27,350
183,84,32,false,true,-DL-ML-,"D(L),M(L)",England,nl,EPL,20,0,30,50,Erik Pieters,Erik,Pieters,24148,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.437,1262,20,351
181,74,28,false,true,-DR-MR-,"D(R),M(R)",England,gb-eng,EPL,14,0,9,13,Ryan Fredericks,Ryan,Fredericks,83554,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.436428571428571,567,4,352
190,0,17,false,true,,Forward,England,,EPL,4,0,6,10,Daniel Jebbison,Daniel,Jebbison,415163,Forward,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.432499999999999,284,4,353
193,97,34,false,true,-GK-,GK,England,gb-eng,EPL,2,0,0,0,John Ruddy,John,Ruddy,8643,Goalkeeper,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.43,91,0,354
180,75,22,false,true,-AMC-FW-,"AM(C),FW",England,gb-wls,EPL,27,0,15,32,Tyler Roberts,Tyler,Roberts,280771,Forward,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.4292592592592595,1341,17,355
195,96,23,false,true,-DMC-,DMC,England,no,EPL,15,0,16,24,Sander Berge,Sander,Berge,321020,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.425333333333333,1120,8,356
180,70,28,false,true,-DMC-,DMC,England,eg,EPL,23,0,14,35,Mohamed Elneny,Mohamed Naser,El Sayed Elneny,125209,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.425217391304348,1542,21,357
174,68,26,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,jp,EPL,10,0,7,24,Takumi Minamino,Takumi,Minamino,262838,Forward,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.42,717,17,358
190,78,19,false,true,,Forward,England,,EPL,1,0,2,2,Theo Corbeanu,Theo,Corbeanu,408423,Forward,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.42,8,0,359
179,85,31,false,true,-DC-DL-ML-,"D(CL),M(L)",England,gb-eng,EPL,29,0,60,78,Ryan Bertrand,Ryan,Bertrand,22846,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.414827586206895,2599,18,360
181,78,27,false,true,-AMC-AMR-,AM(CR),England,be,EPL,15,0,14,23,Dennis Praet,Dennis,Praet,106413,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.414666666666666,724,9,361
180,75,22,false,true,-DMC-ML-,"DMC,M(L)",England,co,EPL,15,0,17,26,Steven Alzate,Steven,Alzate,362146,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.412,898,9,362
166,57,28,false,true,-AMC-AML-,AM(CL),England,br,EPL,12,0,8,16,Bernard,Bernard,Anício Caldeira Duarte,101642,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.41,450,8,363
180,73,23,false,true,-AML-AMR-,AM(LR),England,gb-eng,EPL,20,0,35,59,Grady Diangana,Grady,Diangana,306943,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.406499999999999,1239,24,364
178,75,26,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,ie,EPL,28,0,7,23,Callum Robinson,Callum,Robinson,138768,Forward,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.406071428571428,1567,16,365
167,59,28,false,true,-MC-ML-MR-,M(CLR),England,ar,EPL,17,0,9,16,Manuel Lanzini,Manuel,Lanzini,89998,Midfielder,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.405882352941177,560,7,366
187,77,27,false,true,-DC-DR-,D(CR),England,ci,EPL,12,0,5,6,Eric Bailly,Eric,Bailly,243814,Defender,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.405833333333334,915,1,367
186,79,26,false,true,-DC-DMC-DR-,"D(CR),DMC",England,gh,EPL,13,0,11,15,Daniel Amartey,Daniel,Amartey,243552,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.401538461538461,722,4,368
174,68,26,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,jp,EPL,9,0,4,16,Takumi Minamino,Takumi,Minamino,262838,Forward,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.401111111111111,289,12,369
176,75,26,false,true,-DL-MC-ML-MR-,"D(L),M(CLR)",England,gb-eng,EPL,24,0,33,60,Ben Osborn,Ben,Osborn,140667,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.399583333333333,1606,27,370
193,83,27,false,true,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,33,0,40,58,Semi Ajayi,Semi,Ajayi,247815,Defender,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.397272727272727,2780,18,371
191,90,23,false,true,-DMC-,DMC,England,gb-eng,EPL,3,0,5,5,Sam Field,Sam,Field,317243,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.396666666666667,62,0,372
186,80,33,false,true,-DC-DL-DMC-,"D(CL),DMC",England,us,EPL,7,0,12,15,Tim Ream,Tim,Ream,85006,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.395714285714285,630,3,373
175,0,27,false,true,-AMC-AMR-FW-,"AM(CR),FW",England,za,EPL,3,0,1,3,Percy Tau,Percy,Tau,229654,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3933333333333335,102,2,374
169,72,29,false,true,-MC-ML-MR-,M(CLR),England,ch,EPL,14,0,7,12,Xherdan Shaqiri,Xherdan,Shaqiri,76304,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.392142857142858,553,5,375
173,75,27,false,true,-DL-MC-ML-,"D(L),M(CL)",England,gb-eng,EPL,16,0,15,20,Joe Bryan,Joe,Bryan,134331,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.390625,666,5,376
180,74,36,false,true,-DL-DR-,D(LR),England,gb-sct,EPL,4,0,6,9,Phil Bardsley,Phil,Bardsley,18181,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.390000000000001,273,3,377
180,74,22,false,true,-FW-,FW,England,ng,EPL,15,0,7,13,Josh Maja,Josh,Maja,325156,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.39,810,6,378
188,84,29,false,true,-DC-,D(C),England,ch,EPL,18,0,13,25,Fabian Schär,Fabian,Schär,82726,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.389444444444445,1247,12,379
183,78,30,false,true,-DC-DL-ML-,"D(CL),M(L)",England,ie,EPL,30,0,59,84,Enda Stevens,Enda,Stevens,42266,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.387666666666664,2700,25,380
192,74,32,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,8,0,4,5,James Tomkins,James,Tomkins,33930,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3875,552,1,381
175,67,21,false,true,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,14,0,11,13,Ben Johnson,Ben,Johnson,349484,Defender,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.387142857142858,519,2,382
171,0,21,false,true,-AMC-,AM(C),England,gb-eng,EPL,11,0,9,16,Morgan Gibbs-White,Morgan,Gibbs-White,332867,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.384545454545454,412,7,383
163,70,27,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-sct,EPL,18,0,4,7,Ryan Fraser,Ryan,Fraser,93160,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.382777777777778,927,3,384
178,76,27,false,true,-DL-DR-MR-,"D(LR),M(R)",England,es,EPL,13,0,24,30,Javier Manquillo,Javier,Manquillo,109227,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.373846153846153,826,6,385
190,86,26,false,true,-FW-,FW,England,br,EPL,9,0,3,3,Carlos Vinícius,Carlos Vinícius,Alves Morais,363077,Forward,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3711111111111105,306,0,386
175,70,25,false,true,-MC-ML-,M(CL),England,hr,EPL,11,0,13,25,Filip Krovinovic,Filip,Krovinovic,322579,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.370909090909092,545,12,387
178,65,25,false,true,-DMC-,DMC,England,gb-eng,EPL,15,0,16,31,Harry Winks,Harry,Winks,143990,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.369333333333333,861,15,388
177,65,23,false,true,-AML-AMR-,AM(LR),England,ml,EPL,27,0,52,87,Moussa Djenepo,Moussa,Djenepo,363676,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.365555555555557,1240,35,389
167,73,29,false,true,-MC-,M(C),England,fr,EPL,23,0,26,39,Nampalys Mendy,Nampalys,Mendy,90278,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.364347826086955,1458,13,390
180,71,29,false,true,-AMC-AML-FW-,"AM(CL),FW",England,cz,EPL,28,0,9,16,Matej Vydra,Matej,Vydra,84129,Forward,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.363928571428572,1368,7,391
180,65,23,false,true,-DMC-,DMC,England,gb-eng,EPL,22,0,31,55,Sean Longstaff,Sean,Longstaff,342811,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.361363636363635,1406,24,392
181,79,29,false,true,-AMC-AML-AMR-,AM(CLR),England,ar,EPL,23,0,17,30,Erik Lamela,Erik,Lamela,75830,Midfielder,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.360434782608697,708,13,393
191,68,23,false,true,-FW-,FW,England,gb-eng,EPL,15,0,2,3,Keinan Davis,Keinan,Davis,303107,Forward,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3580000000000005,266,1,394
180,65,19,false,true,-MR-,M(R),England,nl,EPL,12,0,14,26,Ki-Jana Hoever,Ki-Jana,Hoever,368547,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3566666666666665,574,12,395
190,85,27,false,true,-DC-,D(C),England,gb-eng,EPL,2,0,3,4,Jack O'Connell,Jack,O'Connell,134473,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.355,180,1,396
178,71,28,false,true,-DC-DR-MR-,"D(CR),M(R)",England,gb-eng,EPL,32,0,47,76,George Baldock,George,Baldock,134244,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.354062500000001,2789,29,397
172,75,27,false,true,-DR-MR-,"D(R),M(R)",England,us,EPL,6,0,9,15,DeAndre Yedlin,DeAndre,Yedlin,126958,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.353333333333333,437,6,398
183,82,20,false,true,,Midfielder,England,,EPL,6,0,5,6,Owen Otasowie,Owen,Otasowie,388673,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3500000000000005,187,1,399
184,76,24,false,true,-MC-,M(C),England,nl,EPL,19,0,15,23,Donny van de Beek,Donny,van de Beek,275035,Midfielder,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.348947368421053,515,8,400
185,75,30,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-sct,EPL,33,0,15,31,Matt Phillips,Matt,Phillips,40036,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.344848484848486,1829,16,401
189,76,27,false,true,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,2,0,0,0,Ross Barkley,Ross,Barkley,92547,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.34,40,0,402
182,79,24,false,true,-DC-DL-DMC-,"D(CL),DMC",England,nl,EPL,33,0,34,54,Jairo Riedewald,Jairo,Riedewald,141246,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.338181818181818,1819,20,403
178,70,23,false,true,-DL-ML-,"D(L),M(L)",England,gb-nir,EPL,24,0,37,59,Jamal Lewis,Jamal,Lewis,350138,Defender,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3374999999999995,1833,22,404
175,67,30,false,true,-DL-DR-MR-,"D(LR),M(R)",England,gb-eng,EPL,13,0,17,24,Nathaniel Clyne,Nathaniel,Clyne,69375,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.334615384615384,1147,7,405
185,79,29,false,true,-MC-MR-,M(CR),England,ie,EPL,22,0,8,20,Jeff Hendrick,Jeff,Hendrick,86454,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.330000000000001,1423,12,406
175,72,22,false,true,-FW-,FW,England,gb-eng,EPL,17,0,3,5,Eddie Nketiah,Eddie,Nketiah,345845,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.329411764705882,415,2,407
184,76,27,false,true,-FW-,FW,England,be,EPL,18,0,5,13,Michy Batshuayi,Michy,Batshuayi,97803,Forward,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.324444444444443,724,8,408
178,73,27,false,true,-AMC-AML-AMR-,AM(CLR),England,pt,EPL,22,0,25,46,Hélder Costa,Hélder Wander,Sousa de Azevedo e Costa,118127,Forward,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.319545454545456,1158,21,409
166,60,20,false,true,-MC-,M(C),England,gb-sct,EPL,5,0,4,9,Billy Gilmour,Billy,Gilmour,381255,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.318,260,5,410
188,83,30,false,true,-DC-,D(C),England,ie,EPL,8,0,11,13,Kevin Long,Kevin,Long,74606,Defender,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.317500000000001,636,2,411
193,79,32,false,true,-FW-,FW,England,gb-eng,EPL,18,0,3,10,Andy Carroll,Andy,Carroll,23383,Forward,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.313333333333333,384,7,412
185,75,18,false,true,-FW-,FW,England,,EPL,32,0,6,14,Fábio Silva,Fábio Daniel,Soares Silva,380655,Forward,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.3046875,1357,8,413
0,0,20,false,true,-AML-,AM(L),England,gb-eng,EPL,3,0,3,5,Anthony Gordon,Anthony,Gordon,349669,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.293333333333333,88,2,414
180,72,30,false,true,-MC-,M(C),England,ie,EPL,16,0,17,30,James McCarthy,James,McCarthy,31281,Midfielder,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.2925,824,13,415
181,73,31,false,true,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,10,0,15,17,Kieran Gibbs,Kieran,Gibbs,27550,Defender,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.291999999999999,811,2,416
0,0,21,false,true,-MC-,M(C),England,gb-eng,EPL,5,0,3,9,Matthew Longstaff,Matthew,Longstaff,382434,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.288,377,6,417
192,88,24,false,true,-FW-,FW,England,fr,EPL,7,0,1,3,Jean-Philippe Mateta,Jean-Philippe,Mateta,328096,Forward,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.2871428571428565,217,2,418
174,60,31,false,true,-DL-MC-ML-,"D(L),M(CL)",England,gb-eng,EPL,8,0,5,7,Fabian Delph,Fabian,Delph,27213,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.286250000000001,261,2,419
188,78,22,false,true,-DMC-ML-,"DMC,M(L)",England,pl,EPL,12,0,15,28,Jakub Moder,Jakub,Moder,399378,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.283333333333334,648,13,420
169,71,32,false,true,-MC-,M(C),England,gb-eng,EPL,7,0,11,14,Dale Stephens,Dale,Stephens,24238,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.282857142857144,259,3,421
0,0,21,false,true,-FW-,FW,England,ie,EPL,17,0,6,8,Aaron Connolly,Aaron,Connolly,344325,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.280588235294117,793,2,422
183,85,28,false,true,-DC-DL-DMC-ML-,"D(CL),DMC,M(L)",England,ba,EPL,1,0,0,0,Sead Kolasinac,Sead,Kolasinac,110260,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.28,90,0,423
185,84,31,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,31,0,25,40,Jay Rodriguez,Jay,Rodriguez,33891,Forward,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.269354838709679,1256,15,424
180,76,27,false,true,-AMC-AML-AMR-,AM(CLR),England,ir,EPL,21,0,9,19,Alireza Jahanbakhsh,Alireza,Jahanbakhsh,133390,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.263333333333334,525,10,425
186,75,23,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,9,0,13,14,Axel Tuanzebe,Axel,Tuanzebe,299271,Defender,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.2588888888888885,402,1,426
0,0,19,false,true,,Midfielder,England,pt,EPL,2,0,1,1,Sidnei Tavares,Sidnei Wilson Vieira David,Tavares,410174,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.255,85,0,427
188,74,24,false,true,-AML-AMR-FW-,"AM(LR),FW",England,gb-sct,EPL,25,0,16,35,Oliver Burke,Oliver,Burke,244303,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.2524,1273,19,428
196,95,28,false,true,-GK-,GK,England,gb-eng,EPL,1,0,0,0,Jack Butland,Jack,Butland,107395,Goalkeeper,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.25,90,0,429
179,71,21,false,true,-MC-,M(C),England,gb-eng,EPL,7,0,6,10,Joseph Willock,Joseph,Willock,342563,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.25,235,4,430
173,64,36,false,true,-MC-ML-MR-,M(CLR),England,es,EPL,16,0,5,16,Pablo Hernández,Pablo,Hernández Domínguez,29571,Midfielder,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.246875000000001,419,11,431
0,0,21,false,true,,Midfielder,England,,EPL,18,0,8,17,Nathan Tella,Nathan,Tella,395472,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.246666666666666,742,9,432
172,64,21,false,true,-AMC-,AM(C),England,pt,EPL,19,0,7,12,Vitinha,Vitor,Machado Ferreira,384887,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.233684210526316,513,5,433
185,79,29,false,true,-MC-,M(C),England,nl,EPL,7,0,6,9,Davy Pröpper,Davy,Pröpper,77429,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.231428571428571,211,3,434
0,0,20,false,true,,Forward,England,gb-wls,EPL,1,0,0,1,Niall Huggins,Niall,Huggins,383320,Forward,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.23,37,1,435
191,88,25,false,true,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,1,0,0,0,Ruben Loftus-Cheek,Ruben,Loftus-Cheek,255777,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.23,61,0,436
181,74,27,false,true,-DMC-,DMC,England,gb-eng,EPL,28,0,25,59,John Lundstram,John,Lundstram,126149,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.227142857142857,2032,34,437
0,0,21,false,true,,Forward,England,,EPL,14,0,5,11,Ian Poveda-Ocampo,Ian,Poveda-Ocampo,369229,Forward,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.2250000000000005,345,6,438
0,0,20,false,true,,Defender,England,,EPL,2,0,4,9,Niels Nkounkou,Niels,Nkounkou,386262,Defender,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.225,81,5,439
