height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,saveSixYardBox,savePenaltyArea,saveObox,saveTotal,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,ranking
174,63,32,false,true,-DL-DR-ML-,"D(LR),M(L)",Spain,es,SLL,23,0,0,0,0,0,Nacho,José Ignacio,Martínez García,121544,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.410869565217392,1813,335
174,72,25,false,true,-FW-,FW,Spain,il,SLL,32,0,0,0,0,0,Shon Weissman,Shon,Weissman,382939,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.41,2139,336
185,80,31,false,true,-DC-,D(C),Spain,es,SLL,32,0,0,0,0,0,Víctor Laguardia,Víctor,Laguardia,79708,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.41,2636,337
186,81,29,false,true,-DC-,D(C),Spain,es,SLL,17,0,0,0,0,0,Unai García,Unai,García,131037,Defender,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.409411764705881,1244,338
188,73,21,false,true,-AMC-FW-,"AM(C),FW",Spain,,SLL,24,0,0,0,0,0,Oihan Sancet,Oihan,Sancet,381510,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.409166666666667,1036,339
178,72,35,false,true,-DC-DR-MC-,"D(CR),M(C)",Spain,es,SLL,33,0,0,0,0,0,Oier Sanjurjo,Oier,Sanjurjo,25932,Defender,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.40878787878788,2088,340
182,74,31,false,true,-DL-,D(L),Spain,es,SLL,14,0,0,0,0,0,Cote,José Ángel,Valdés Díaz,70216,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.408571428571428,905,341
186,77,28,false,true,-DMC-,DMC,Spain,rs,SLL,21,0,0,0,0,0,Nemanja Radoja,Nemanja,Radoja,239053,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.407619047619048,1118,342
0,0,20,false,true,-FW-,FW,Spain,es,SLL,17,0,0,0,0,0,Fernando Niño,Fernando,Niño,391082,Forward,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.407058823529412,594,343
180,76,32,false,true,-GK-,GK,Spain,es,SLL,25,0,2,42,31,75,Jordi Masip,Jordi,Masip,91254,Goalkeeper,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.4068,2250,344
177,76,27,false,true,,Midfielder,Spain,es,SLL,12,0,0,0,0,0,Jorge Pombo,Jorge,Pombo,400049,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.405833333333334,519,345
178,72,31,false,true,-MC-,M(C),Spain,ba,SLL,19,0,0,0,0,0,Miralem Pjanic,Miralem,Pjanic,30226,Midfielder,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.405263157894737,623,346
180,79,28,false,true,-DL-,D(L),Spain,es,SLL,26,0,0,0,0,0,Juan Cruz,Juan Cruz,Álvaro Armado,96566,Defender,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.404615384615384,1966,347
192,80,26,false,true,-DC-,D(C),Spain,pt,SLL,29,0,0,0,0,0,Domingos Duarte,Domingos de Sousa,Coutinho Meneses Duarte,322772,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.404137931034482,2365,348
185,66,28,false,true,-DL-ML-,"D(L),M(L)",Spain,co,SLL,17,0,0,0,0,0,Johan Mojica,Johan,Mojica,135098,Defender,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.402941176470589,1206,349
174,64,25,false,true,-DL-,D(L),Spain,es,SLL,22,0,0,0,0,0,Carlos Neva,Carlos,Neva,381672,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.401818181818182,1800,350
184,80,24,false,true,-AMC-,AM(C),Spain,es,SLL,24,0,0,0,0,0,Kike Pérez,Enrique,Pérez,395579,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.398750000000002,1155,351
182,78,34,false,true,-DC-DL-DR-MR-,"D(CLR),M(R)",Spain,es,SLL,17,0,0,0,0,0,Coke,Jorge,Andújar Moreno,44486,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.398235294117648,839,352
184,70,21,false,true,-AMR-,AM(R),Spain,pt,SLL,28,0,0,0,0,0,Trincão,Francisco António,Machado Trincão,368409,Forward,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.397857142857142,683,353
179,70,21,false,true,,Forward,Spain,es,SLL,17,0,0,0,0,0,Roberto López,Roberto,López,364260,Forward,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.394117647058824,500,354
195,78,31,false,true,-GK-,GK,Spain,es,SLL,18,0,3,25,10,38,Joel Robles,Joel,Robles,81681,Goalkeeper,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.393333333333334,1620,355
183,72,28,false,true,-DL-DR-MR-,"D(LR),M(R)",Spain,fr,SLL,32,0,0,0,0,0,Dimitri Foulquier,Dimitri,Foulquier,101084,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.393125000000001,2672,356
184,76,29,false,true,-DMC-,DMC,Spain,me,SLL,13,0,0,0,0,0,Nikola Vukcevic,Nikola,Vukcevic,50069,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.393076923076923,815,357
196,90,29,false,true,-GK-,GK,Spain,ar,SLL,8,0,1,5,8,14,Paulo Gazzaniga,Paulo,Gazzaniga,104732,Goalkeeper,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.390000000000001,720,358
173,70,30,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,ml,SLL,1,0,0,0,0,0,Abdoulaye Diaby,Abdoulaye,Diaby,86501,Forward,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.39,17,359
169,64,23,false,true,-AML-AMR-FW-,"AM(LR),FW",Spain,tr,SLL,11,0,0,0,0,0,Emre Mor,Emre,Mor,317999,Forward,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.39,503,360
184,77,20,false,true,,Defender,Spain,,SLL,1,0,0,0,0,0,Jon Pacheco Dozagarat,Jon,Pacheco Dozagarat,395320,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.39,31,361
187,83,24,false,true,-GK-,GK,Spain,es,SLL,3,0,0,3,2,5,Juan Pérez,Juan,Pérez,276903,Goalkeeper,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.386666666666667,270,362
184,71,33,false,true,-DC-DL-DR-,D(CLR),Spain,es,SLL,17,0,0,0,0,0,Víctor Díaz,Víctor,Díaz,34525,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.385882352941176,825,363
183,70,34,false,true,-ML-MR-,M(LR),Spain,es,SLL,24,0,0,0,0,0,Pedro León,Pedro,León,23634,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3825,938,364
178,69,25,false,true,-DL-DR-MR-,"D(LR),M(R)",Spain,es,SLL,26,0,0,0,0,0,Martín Aguirregabiria,Martín,Aguirregabiria,333111,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.382307692307692,1557,365
186,78,33,false,true,-DC-,D(C),Spain,es,SLL,11,0,0,0,0,0,Xabier Etxeita,Xabier,Etxeita,69806,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.380909090909091,881,366
174,67,23,false,true,-AMC-AML-AMR-,AM(CLR),Spain,es,SLL,20,0,0,0,0,0,Óscar Rodríguez,Óscar,Rodríguez,353783,Midfielder,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3765,498,367
184,79,31,false,true,-DMC-,DMC,Spain,ar,SLL,33,0,0,0,0,0,Iván Marcone,Iván,Marcone,125246,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.376060606060607,2651,368
175,73,30,false,true,-DL-DR-MR-,"D(LR),M(R)",Spain,es,SLL,5,0,0,0,0,0,Martín Montoya,Martín,Montoya,91387,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3759999999999994,238,369
178,73,29,false,true,-MC-MR-,M(CR),Spain,rs,SLL,16,0,0,0,0,0,Darko Brasanac,Darko,Brasanac,84880,Midfielder,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3725000000000005,910,370
184,78,30,false,true,-FW-,FW,Spain,es,SLL,29,0,0,0,0,0,Sergi Guardiola,Sergio,Guardiola Navarro,323135,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.371379310344827,1795,371
186,0,22,false,true,-MC-,M(C),Spain,,SLL,12,0,0,0,0,0,Miguel Ángel Atienza,Miguel Ángel,Atienza,389397,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.370833333333334,838,372
187,79,29,false,true,-DMC-,DMC,Spain,pt,SLL,27,0,0,0,0,0,William Carvalho,William,Silva de Carvalho,99911,Midfielder,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.370740740740741,1220,373
188,84,30,false,true,-DC-,D(C),Spain,fr,SLL,7,0,0,0,0,0,Eliaquim Mangala,Eliaquim,Mangala,68852,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.369999999999999,320,374
170,66,22,false,true,-DMC-,DMC,Spain,es,SLL,32,0,0,0,0,0,Fran Beltrán,Francisco,Beltrán,362421,Midfielder,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.369375000000002,1392,375
184,86,23,false,true,-FW-,FW,Spain,es,SLL,35,0,0,0,0,0,Asier Villalibre,Asier,Villalibre,331171,Forward,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.367428571428571,1586,376
184,72,23,false,true,-DC-,D(C),Spain,es,SLL,13,0,0,0,0,0,Tachi,Alberto,Rodríguez,336836,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.366153846153846,849,377
173,67,20,false,true,-AMC-AML-AMR-,AM(CLR),Spain,jp,SLL,18,0,0,0,0,0,Takefusa Kubo,Takefusa,Kubo,377285,Midfielder,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.362777777777777,804,378
179,76,29,false,true,-ML-MR-,M(LR),Spain,es,SLL,22,0,0,0,0,0,Jony,Jonathan,Rodríguez Menéndez,294140,Forward,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.361363636363637,869,379
169,59,33,false,true,-AMC-AML-AMR-,AM(CLR),Spain,jp,SLL,28,0,0,0,0,0,Takashi Inui,Takashi,Inui,38820,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.361071428571429,1829,380
178,0,19,false,true,,Midfielder,Spain,es,SLL,1,0,0,0,0,0,Roberto Navarro,Roberto,Navarro,400237,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.36,34,381
176,72,26,false,true,,Forward,Spain,es,SLL,13,0,0,0,0,0,Martín Merquelanz,Martín,Merquelanz,363025,Forward,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.356923076923078,541,382
176,71,20,false,true,-DMC-,DMC,Spain,es,SLL,28,0,0,0,0,0,Unai Vencedor,Unai,Vencedor,392383,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.356785714285714,1703,383
176,74,30,false,true,-MC-ML-MR-,M(CLR),Spain,fr,SLL,22,0,0,0,0,0,Francis Coquelin,Francis,Coquelin,69738,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.355,730,384
186,77,27,false,true,-DC-,D(C),Spain,ma,SLL,11,0,0,0,0,0,Sofian Chakla,Sofian,Chakla,391561,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3518181818181825,896,385
175,60,20,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,1,0,0,0,0,0,Bryan Gil,Bryan,Gil,368519,Forward,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.35,12,386
187,82,34,false,true,-GK-,GK,Spain,es,SLL,16,0,1,23,10,34,Andrés Fernández,Andrés,Fernández,32565,Goalkeeper,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3462499999999995,1440,387
185,84,26,false,true,-DC-,D(C),Spain,uy,SLL,20,0,0,0,0,0,Erick Cabaco,Erick,Cabaco,326461,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.345000000000001,1328,388
183,74,29,false,true,-DC-MC-,"D(C),M(C)",Spain,es,SLL,27,0,0,0,0,0,Sergio Álvarez,Sergio,Álvarez,86826,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.344814814814815,1565,389
178,67,23,false,true,,Forward,Spain,es,SLL,3,0,0,0,0,0,Iñigo Vicente,Iñigo,Vicente,402137,Forward,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.343333333333334,49,390
177,70,28,false,true,-DMC-,DMC,Spain,es,SLL,23,0,0,0,0,0,Pere Pons,Pere,Pons,140929,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.340434782608696,1184,391
181,68,28,false,true,-DC-DR-,D(CR),Spain,es,SLL,5,0,0,0,0,0,Jonás Ramalho,Jonás,Ramalho,82968,Defender,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.338,304,392
180,68,21,false,true,,Midfielder,Spain,,SLL,13,0,0,0,0,0,Javi Martínez,Javier,Martínez,391040,Midfielder,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.337692307692307,460,393
183,74,30,false,true,-MC-,M(C),Spain,es,SLL,17,0,0,0,0,0,Recio,José Luis,García del Pozo,93820,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.336470588235294,731,394
185,78,30,false,true,-FW-,FW,Spain,br,SLL,27,0,0,0,0,0,Deyverson,Deyverson Brum,Silva Acosta,135641,Forward,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.335925925925926,872,395
167,72,24,false,true,-FW-,FW,Spain,es,SLL,30,0,0,0,0,0,Manu Vallejo,Manuel Javier,Vallejo Galván,377204,Forward,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.334333333333334,940,396
177,73,30,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,dk,SLL,29,0,0,0,0,0,Martin Braithwaite,Martin,Braithwaite,73494,Forward,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.332413793103447,1164,397
174,68,24,false,true,-DMC-,DMC,Spain,es,SLL,24,0,0,0,0,0,Fede San Emeterio,Federico,San Emeterio Díaz,141641,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3308333333333335,1463,398
178,75,18,false,true,-MR-,M(R),Spain,gb-eng,SLL,32,0,0,0,0,0,Yunus Musah,Yunus,Musah,400357,Midfielder,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.328437499999999,1535,399
175,64,30,false,true,-AMR-,AM(R),Spain,es,SLL,28,0,0,0,0,0,Salvi Sánchez,Salvador,Sánchez Ponce,400048,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.325714285714286,1950,400
188,80,28,false,true,-DMC-,DMC,Spain,cf,SLL,25,0,0,0,0,0,Geoffrey Kondogbia,Geoffrey,Kondogbia,91978,Midfielder,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3203999999999985,596,401
188,85,32,false,true,-GK-,GK,Spain,cz,SLL,5,0,0,6,3,9,Tomás Vaclik,Tomás,Vaclik,68732,Goalkeeper,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.320000000000001,450,402
177,0,23,false,true,,Midfielder,Spain,es,SLL,1,0,0,0,0,0,Oriol Rey,Oriol,Rey,362623,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.32,14,403
184,73,26,false,true,-AMR-,AM(R),Spain,es,SLL,22,0,0,0,0,0,Iván Alejo,Iván,Alejo,280027,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.319999999999999,820,404
185,72,25,false,true,-AMC-FW-,"AM(C),FW",Spain,es,SLL,11,0,0,0,0,0,Carlos Fernández,Carlos,Fernández,140812,Forward,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.319090909090909,389,405
169,56,21,false,true,-MC-,M(C),Spain,es,SLL,14,0,0,0,0,0,Riqui Puig,Ricard,Puig,372827,Midfielder,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.31857142857143,283,406
190,88,24,false,true,-GK-,GK,Spain,es,SLL,37,0,5,40,24,69,Unai Simón,Unai,Simón,332823,Goalkeeper,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.317027027027029,3330,407
185,80,31,false,true,-DC-MC-,"D(C),M(C)",Spain,es,SLL,30,0,0,0,0,0,David Timor,David,Timor,96448,Midfielder,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.315666666666666,1388,408
178,72,28,false,true,-FW-,FW,Spain,jp,SLL,26,0,0,0,0,0,Yoshinori Muto,Yoshinori,Muto,132210,Forward,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.314615384615385,1122,409
180,70,28,false,true,-DL-DR-ML-MR-,"D(LR),M(LR)",Spain,es,SLL,18,0,0,0,0,0,Íñigo Lekue,Íñigo,Lekue,291686,Defender,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.312222222222222,635,410
185,72,25,false,true,-AMC-FW-,"AM(C),FW",Spain,es,SLL,5,0,0,0,0,0,Carlos Fernández,Carlos,Fernández,140812,Forward,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.312,142,411
185,79,32,false,true,-FW-,FW,Spain,es,SLL,33,0,0,0,0,0,Jaime Mata,Jaime,Mata,140771,Forward,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.311818181818183,2042,412
173,68,26,false,true,-DR-,D(R),Spain,es,SLL,22,0,0,0,0,0,Luis Pérez,Luis,Pérez,319878,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3113636363636365,1298,413
189,80,42,false,true,,Goalkeeper,Spain,es,SLL,2,0,0,2,0,2,Alberto Cifuentes,Alberto,Cifuentes,11878,Goalkeeper,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3100000000000005,180,414
174,70,22,false,true,-DR-MR-,"D(R),M(R)",Spain,es,SLL,30,0,0,0,0,0,Alejandro Pozo,Alejandro,Pozo,338365,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.307333333333333,2187,415
173,68,24,false,true,-DMC-,DMC,Spain,es,SLL,11,0,0,0,0,0,Aleix García,Aleix,García,280663,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.306363636363637,437,416
0,0,21,false,true,,Midfielder,Spain,es,SLL,4,0,0,0,0,0,Alejandro Cantero,Alejandro,Cantero,414421,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.305,239,417
196,93,32,false,true,-DC-,D(C),Spain,,SLL,13,0,0,0,0,0,Pedro Alcalá,Pedro,Alcalá,79923,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.303846153846154,908,418
180,74,36,false,true,-FW-,FW,Spain,es,SLL,29,0,0,0,0,0,Roberto Soldado,Roberto,Soldado,18275,Forward,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.303103448275862,1444,419
190,80,27,false,true,-FW-,FW,Spain,ba,SLL,4,0,0,0,0,0,Kenan Kodro,Kenan,Kodro,238893,Forward,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.3,43,420
173,0,19,false,true,,Midfielder,Spain,,SLL,8,0,0,0,0,0,Sergio Arribas,Sergio,Arribas,401174,Midfielder,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.299999999999999,128,421
178,72,27,false,true,-DR-,D(R),Spain,,SLL,28,0,0,0,0,0,Son,Francisco Javier,Hidalgo,400359,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.297857142857144,1092,422
168,64,25,false,true,-DMC-,DMC,Spain,uy,SLL,19,0,0,0,0,0,Lucas Torreira,Lucas,Torreira,248109,Midfielder,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.2973684210526315,507,423
177,63,26,false,true,,Forward,Spain,,SLL,2,0,0,0,0,0,Jeison Lucumí,Jeison,Lucumí,403893,Forward,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.29,49,424
182,68,32,false,true,-MC-MR-,M(CR),Spain,es,SLL,22,0,0,0,0,0,Míchel,Miguel Alfonso,Herrero Javaloyas,106868,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.29,945,425
190,0,23,false,true,,Midfielder,Spain,ci,SLL,10,0,0,0,0,0,Paul Akouokou,Paul,Akouokou,369100,Midfielder,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.289999999999999,377,426
172,69,28,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,es,SLL,16,0,0,0,0,0,Juanmi,Juan Miguel,Jiménez López,83080,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.28875,601,427
187,81,29,false,true,-DC-MC-,"D(C),M(C)",Spain,rs,SLL,30,0,0,0,0,0,Nemanja Gudelj,Nemanja,Gudelj,77417,Midfielder,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.288,1025,428
179,69,31,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,12,0,0,0,0,0,Toño,Antonio,García Aranda,243187,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.286666666666668,729,429
190,79,27,false,true,-DC-DMC-,"D(C),DMC",Spain,tr,SLL,12,0,0,0,0,0,Okay Yokuslu,Okay,Yokuslu,93805,Midfielder,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.286666666666666,454,430
171,68,20,false,true,,Midfielder,Spain,es,SLL,29,0,0,0,0,0,Sergio Gómez,Sergio,Gómez,355110,Midfielder,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.283793103448274,773,431
190,79,34,false,true,-FW-,FW,Spain,es,SLL,22,0,0,0,0,0,Enric Gallego,Enrique,Gallego Puigsech,369089,Forward,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.282727272727274,803,432
177,72,31,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,13,0,0,0,0,0,Ibai Gómez,Ibai,Gómez,91193,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.282307692307692,422,433
185,74,27,false,true,-DC-DL-ML-,"D(CL),M(L)",Spain,uy,SLL,12,0,0,0,0,0,Gastón Silva,Gastón,Silva,113484,Defender,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.279166666666666,599,434
175,60,22,false,true,,Forward,Spain,,SLL,17,0,0,0,0,0,Jota,João Pedro,Neves Filipe,369557,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.278823529411764,665,435
170,70,27,false,true,-DL-ML-,"D(L),M(L)",Spain,pt,SLL,22,0,0,0,0,0,Kévin Rodrigues,Kévin Manuel,Rodrigues,114170,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.2768181818181805,1094,436
180,70,30,false,true,-AMC-AML-AMR-,AM(CLR),Spain,es,SLL,23,0,0,0,0,0,Jota,José Ignacio,Peleteiro Ramallo,10447,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.276521739130436,1408,437
180,76,27,false,true,-FW-,FW,Spain,es,SLL,16,0,0,0,0,0,Mariano,Mariano,Díaz Mejía,323236,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.27625,508,438
178,69,22,false,true,-FW-,FW,Spain,,SLL,34,0,0,0,0,0,Dani Gómez,Daniel,Gómez Alcón,400358,Forward,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.270294117647059,1660,439
172,60,22,false,true,,Forward,Spain,,SLL,2,0,0,0,0,0,Alfon,Alfonso,González Martínez,408942,Forward,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.27,33,440
0,0,19,false,true,,Forward,Spain,,SLL,2,0,0,0,0,0,Nico Williams,Nicholas,Williams,408449,Forward,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.27,55,441
171,62,33,false,true,-DL-DR-ML-,"D(LR),M(L)",Spain,es,SLL,14,0,0,0,0,0,Jaume Costa,Jaume,Costa,69965,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.269285714285714,346,442
170,70,20,false,true,,Defender,Spain,,SLL,3,0,0,0,0,0,Sergio Carreira,Sergio,Carreira,386622,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.266666666666667,261,443
183,83,30,false,true,-FW-,FW,Spain,es,SLL,11,0,0,0,0,0,Álvaro Giménez,Álvaro,Giménez,79827,Forward,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.263636363636365,404,444
181,73,24,false,true,-DL-,D(L),Spain,es,SLL,9,0,0,0,0,0,Adrián Marín,Adrián,Marín,243271,Defender,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.261111111111111,266,445
184,75,27,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,1,0,0,0,0,0,Burgui,Jorge,Franco Alviz,149122,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.26,20,446
175,70,22,false,true,-ML-,M(L),Spain,es,SLL,13,0,0,0,0,0,Álex Blanco,Alejandro,Blanco,369560,Forward,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.2592307692307685,580,447
175,69,19,false,true,-MR-,M(R),Spain,uy,SLL,12,0,0,0,0,0,Facundo Pellistri,Facundo,Pellistri,404086,Midfielder,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.259166666666665,540,448
192,94,35,false,true,-GK-,GK,Spain,es,SLL,14,0,3,17,9,29,Roberto Jiménez,Roberto,Jiménez,19442,Goalkeeper,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.256428571428572,1171,449
