height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,tackleWonTotal,tackleTotalAttempted,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,challengeLost,ranking
187,81,29,false,true,-DC-,D(C),Spain,pt,SLL,31,0,42,59,Paulo Oliveira,Paulo André,Rodrigues de Oliveira,83475,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.741935483870967,2640,17,113
177,74,30,false,true,-AML-AMR-,AM(LR),Spain,,SLL,27,0,28,54,Alberto Perea,Alberto,Perea,93543,Forward,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7348148148148175,1552,26,114
176,69,27,false,true,-AMC-AML-AMR-,AM(CLR),Spain,es,SLL,35,0,64,137,Denis Suárez,Denis,Suárez,106525,Midfielder,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.734285714285715,2864,73,115
181,70,21,false,true,-AMC-AML-FW-,"AM(CL),FW",Spain,pt,SLL,31,0,8,21,João Félix,João Félix,Sequeira,362431,Forward,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.734193548387099,1570,13,116
178,68,29,false,true,-DR-MC-MR-,"D(R),M(CR)",Spain,es,SLL,15,0,9,15,Sergi Roberto,Sergi,Roberto,90782,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.732,947,6,117
170,68,28,false,true,-AML-AMR-,AM(LR),Spain,ve,SLL,32,0,30,43,Darwin Machís,Darwin,Machís,107567,Forward,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.731874999999998,2035,13,118
181,79,31,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,23,0,24,38,Yuri Berchiche,Yuri,Berchiche,56057,Defender,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.731739130434784,1685,14,119
191,86,24,false,true,-FW-,FW,Spain,es,SLL,38,0,15,30,Rafa Mir,Rafael,Mir Vicente,300369,Forward,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.731578947368422,2880,15,120
185,73,29,false,true,-AMR-FW-,"AM(R),FW",Spain,es,SLL,16,0,29,39,Rubén Sobrino,Rubén,Sobrino,323250,Forward,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7281249999999995,1115,10,121
190,83,32,false,true,-DC-,D(C),Spain,br,SLL,31,0,29,34,Felipe,Felipe Augusto,de Almeida Monteiro,102173,Defender,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.726129032258066,2053,5,122
176,0,20,false,true,,Midfielder,Spain,es,SLL,4,0,7,11,Antonio Blanco,Antonio,Blanco,409467,Midfielder,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.725,218,4,123
0,0,22,false,true,,Defender,Spain,es,SLL,10,0,27,35,Juan Iglesias,Juan Antonio,Iglesias,408735,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.725,605,8,124
184,78,23,false,true,-DL-ML-,"D(L),M(L)",Spain,uy,SLL,31,0,61,85,Mathías Olivera,Mathías,Olivera,347178,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.720645161290323,2619,24,125
178,68,24,false,true,-MC-,M(C),Spain,es,SLL,31,0,51,97,Edu Expósito,Eduardo,Expósito,335696,Midfielder,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.719354838709678,2461,46,126
172,66,26,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,33,0,59,94,José Gayà,José,Gayà,119817,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.718787878787879,2848,35,127
179,69,23,false,true,-DC-DMC-DR-,"D(CR),DMC",Spain,ar,SLL,16,0,40,57,Juan Foyth,Juan,Foyth,335107,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.716874999999999,1170,17,128
173,68,26,false,true,-DL-ML-,"D(L),M(L)",Spain,uy,SLL,18,0,25,33,Lucas Olaza,Lucas,Olaza,146763,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.715,1618,8,129
185,73,30,false,true,-GK-,GK,Spain,es,SLL,28,0,1,2,Jaume Doménech,Jaume,Doménech,136810,Goalkeeper,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.714642857142857,2520,1,130
180,75,25,false,true,-DC-DL-,D(CL),Spain,es,SLL,31,0,55,84,Rubén Duarte,Rubén,Duarte,261286,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.710000000000003,2551,29,131
192,78,30,false,true,-GK-,GK,Spain,ma,SLL,33,0,1,3,Yassine Bounou,Yassine,Bounou,136220,Goalkeeper,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.709696969696969,2970,2,132
173,68,23,false,true,-DL-ML-,"D(L),M(L)",Spain,br,SLL,23,0,30,39,Renan Lodi,Renan Augusto,Lodi dos Santos,326646,Defender,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.709565217391304,1126,9,133
172,71,29,false,true,-DL-,D(L),Spain,uy,SLL,32,0,92,134,Alfonso Espino,Alfonso,Espino,143655,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7090625,2609,42,134
174,75,33,false,true,-DL-ML-,"D(L),M(L)",Spain,br,SLL,16,0,25,38,Marcelo,Marcelo Vieira,Da Silva Junior,20241,Defender,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.7075000000000005,1052,13,135
174,73,24,false,true,-DR-,D(R),Spain,es,SLL,32,0,76,113,Andoni Gorosabel,Andoni,Gorosabel,345908,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.706250000000001,2391,37,136
176,69,22,false,true,-DR-,D(R),Spain,,SLL,29,0,47,69,Thierry Correia,Thierry Rendall,Correia,367180,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.701379310344827,2140,22,137
190,80,33,false,true,-MC-,M(C),Spain,es,SLL,13,0,18,34,Vicente Iborra,Vicente,Iborra,34052,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.69923076923077,928,16,138
172,66,22,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,37,0,63,104,Marc Cucurella,Marc,Cucurella,363496,Midfielder,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.695405405405404,3250,41,139
170,75,23,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,20,0,21,38,Javier Ontiveros,Javier,Ontiveros,300365,Midfielder,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.6935,915,17,140
180,68,19,false,true,,Defender,Spain,,SLL,6,0,4,10,Miguel Gutiérrez,Miguel,Gutiérrez,395788,Defender,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.691666666666666,314,6,141
185,79,28,false,true,-DC-,D(C),Spain,br,SLL,33,0,22,30,Diego Carlos,Diego Carlos,Santos Silva,134984,Defender,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.688787878787879,2791,8,142
173,72,24,false,true,-MR-,M(R),Spain,es,SLL,37,0,48,78,Jorge de Frutos,Jorge,de Frutos,386230,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.685945945945947,2187,30,143
180,70,33,false,true,-DR-FW-MC-ML-MR-,"D(R),M(CLR),FW",Spain,es,SLL,38,0,18,46,José Luis Morales,José Luis,Morales,135321,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.683684210526316,2455,28,144
187,80,24,false,true,-DC-,D(C),Spain,fr,SLL,33,0,34,44,Robin Le Normand,Robin,Le Normand,367008,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.682727272727273,2748,10,145
179,75,31,false,true,-MC-,M(C),Spain,es,SLL,6,0,5,9,Asier Illarramendi,Asier,Illarramendi,87094,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.6816666666666675,343,4,146
185,71,25,false,true,-GK-,GK,Spain,es,SLL,5,0,1,1,Aarón Escandell,Aarón,Escandell,141073,Goalkeeper,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.68,450,0,147
193,81,23,false,true,-DMC-,DMC,Spain,rs,SLL,31,0,38,76,Uros Racic,Uros,Racic,346183,Midfielder,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.679677419354839,2191,38,148
189,80,32,false,true,-DC-MC-ML-,"D(C),M(CL)",Spain,fr,SLL,16,0,20,30,Etienne Capoue,Etienne,Capoue,33590,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.67875,1195,10,149
182,76,25,false,true,-AMC-AML-AMR-,AM(CLR),Spain,es,SLL,35,0,12,33,Marco Asensio,Marco,Asensio,137467,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.673714285714286,1876,21,150
184,78,29,false,true,-DC-DL-DR-,D(CLR),Spain,dz,SLL,28,0,30,36,Aïssa Mandi,Aïssa,Mandi,90115,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.67142857142857,2394,6,151
180,69,33,false,true,-DMC-,DMC,Spain,es,SLL,22,0,32,49,José Mari,José María,Martín-Bejarano Serrano,118481,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.668636363636364,1462,17,152
187,72,29,false,true,-DC-,D(C),Spain,tg,SLL,34,0,61,69,Djené Dakonam,Djené,Dakonam,332990,Defender,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.6679411764705865,2945,8,153
179,81,25,false,true,-AML-FW-,"AM(L),FW",Spain,ar,SLL,34,0,47,86,Lucas Boyé,Lucas,Boyé,303800,Forward,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.664705882352941,2713,39,154
179,72,35,false,true,-DC-DL-ML-,"D(CL),M(L)",Spain,es,SLL,26,0,31,44,Nacho Monreal,Ignacio,Monreal,23072,Defender,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.663846153846153,2082,13,155
175,74,30,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,be,SLL,14,0,3,6,Eden Hazard,Eden,Hazard,33404,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.661428571428572,533,3,156
178,75,29,false,true,-MC-ML-MR-,M(CLR),Spain,es,SLL,35,0,51,107,Manu Trigueros,Manuel,Trigueros Muñoz,102234,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.660857142857144,2540,56,157
191,86,23,false,true,,Defender,Spain,,SLL,2,0,0,0,Miguel Ángel Rubio,Miguel Ángel,Rubio,357118,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.66,135,0,158
180,74,32,false,true,-DC-DL-ML-,"D(CL),M(L)",Spain,es,SLL,8,0,10,24,Raúl García,Raúl,García,83784,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.66,502,14,159
170,65,29,false,true,-DR-ML-MR-,"D(R),M(LR)",Spain,es,SLL,19,0,25,39,Rubén Peña,Rubén,Peña,118479,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.657368421052631,1113,14,160
191,87,30,false,true,-FW-,FW,Spain,ar,SLL,21,0,9,15,Guido Carrillo,Guido,Carrillo,125379,Forward,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.656666666666666,1001,6,161
186,78,27,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,es,SLL,38,0,11,23,Iñaki Williams,Iñaki,Williams,255182,Forward,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.654473684210526,2393,12,162
183,77,27,false,true,-AMC-FW-,"AM(C),FW",Spain,es,SLL,29,0,24,53,Gonzalo Melero,Gonzalo,Melero,261698,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.652068965517241,1857,29,163
178,76,34,false,true,-DC-DL-DR-,D(CLR),Spain,es,SLL,34,0,45,72,Anaitz Arbilla,Anaitz,Arbilla,91438,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.648823529411764,2803,27,164
180,70,29,false,true,-GK-,GK,Spain,es,SLL,30,0,1,3,Edgar Badia,Edgar,Badia,109930,Goalkeeper,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.647333333333333,2700,2,165
182,77,25,false,true,-DL-ML-MR-,"D(L),M(LR)",Spain,br,SLL,28,0,22,42,Kenedy,Robert Kenedy,Nunes do Nascimento,132838,Forward,925,Granada,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.646071428571429,1479,20,166
179,75,39,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,es,SLL,27,0,9,17,Joaquín,Joaquín,Sánchez Rodríguez,3283,Midfielder,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.645185185185186,1298,8,167
184,73,25,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,29,0,35,55,Alfonso Pedraza,Alfonso,Pedraza,276489,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.64448275862069,2102,20,168
185,80,29,false,true,-DC-DR-,D(CR),Spain,es,SLL,9,0,4,4,Sergi Gómez,Sergi,Gómez,90778,Defender,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.642222222222221,723,0,169
185,75,23,false,true,-GK-,GK,Spain,es,SLL,22,0,1,3,Álvaro Fernández,Álvaro,Fernández,328315,Goalkeeper,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.641363636363636,1980,2,170
175,75,29,false,true,-DR-MR-,"D(R),M(R)",Spain,es,SLL,28,0,37,56,Ander Capa,Ander,Capa,130377,Defender,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.641071428571427,2141,19,171
174,64,20,false,true,-AMC-AML-AMR-,AM(CLR),Spain,br,SLL,22,0,15,30,Rodrygo,Rodrygo,Silva de Goes,347862,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.640454545454546,979,15,172
184,0,21,false,true,,Defender,Spain,,SLL,2,0,1,3,Victor Chust,Victor,Chust,402862,Defender,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.640000000000001,94,2,173
173,68,26,false,true,-DL-ML-,"D(L),M(L)",Spain,uy,SLL,14,0,20,28,Lucas Olaza,Lucas,Olaza,146763,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.63857142857143,1260,8,174
184,70,30,false,true,-DC-DMC-DR-,"D(CR),DMC",Spain,es,SLL,19,0,27,37,Marc Bartra,Marc,Bartra,83686,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.638421052631579,1695,10,175
181,72,27,false,true,-FW-,FW,Spain,ar,SLL,25,0,15,29,Jonathan Calleri,Jonathan,Calleri,133445,Forward,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.637599999999997,1559,14,176
182,72,29,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,35,0,56,73,Carlos Clerc,Carlos,Clerc,106595,Defender,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.636857142857142,2777,17,177
182,76,30,false,true,-MC-ML-MR-,M(CLR),Spain,es,SLL,25,0,38,61,Rubén Rochina,Rubén,Rochina,91273,Midfielder,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.636400000000001,1407,23,178
190,84,31,false,true,-GK-,GK,Spain,br,SLL,7,0,0,1,Neto,Norberto,Murara Neto,76202,Goalkeeper,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.635714285714286,630,1,179
180,82,32,false,true,-AMC-AMR-FW-,"AM(CR),FW",Spain,es,SLL,28,0,6,14,Lucas Pérez,Lucas,Pérez,135663,Forward,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.634285714285715,1769,8,180
175,62,20,false,true,-DR-MR-,"D(R),M(R)",Spain,us,SLL,30,0,31,45,Sergiño Dest,Sergiño,Dest,379205,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.633333333333334,1919,14,181
179,70,28,false,true,-DL-DR-,D(LR),Spain,gq,SLL,13,0,18,26,Carlos Akapo,Carlos,Akapo,139639,Defender,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.632307692307692,867,8,182
185,79,21,false,true,-DL-,D(L),Spain,es,SLL,22,0,27,43,Juan Miranda,Juan,Miranda,361993,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.631818181818182,1653,16,183
183,0,18,false,true,,Midfielder,Spain,,SLL,14,0,14,19,Ilaix Moriba,Moriba,Kourouma Kourouma,409030,Midfielder,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.630714285714286,538,5,184
185,80,32,false,true,-DC-,D(C),Spain,es,SLL,33,0,34,46,Gonzalo Verdú,Gonzalo,Verdú,101130,Defender,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.62939393939394,2945,12,185
187,85,29,false,true,-GK-,GK,Spain,de,SLL,31,0,0,2,Marc-André ter Stegen,Marc-André,ter Stegen,80774,Goalkeeper,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.629354838709678,2790,2,186
184,95,32,false,true,-DC-,D(C),Spain,es,SLL,27,0,11,20,Víctor Ruiz,Víctor,Ruiz,79558,Defender,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.627407407407407,2158,9,187
176,66,25,false,true,-DR-,D(R),Spain,es,SLL,13,0,14,16,Álvaro Odriozola,Álvaro,Odriozola,317354,Defender,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.626153846153845,830,2,188
186,79,30,false,true,-DC-DMC-,"D(C),DMC",Spain,ar,SLL,10,0,12,16,Ramiro Funes Mori,Ramiro,Funes Mori,121454,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.625,726,4,189
176,73,20,false,true,-AML-,AM(L),Spain,br,SLL,35,0,32,64,Vinícius Júnior,Vinicius José,Paixão de Oliveira Júnior,337782,Forward,52,Real Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.622,1975,32,190
172,74,32,false,true,-DMC-,DMC,Spain,es,SLL,25,0,46,73,Roque Mesa,Roque,Mesa,108176,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.621599999999998,1772,27,191
180,74,22,false,true,-DMC-,DMC,Spain,es,SLL,31,0,41,55,Martín Zubimendi,Martín,Zubimendi,372424,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.620645161290321,1873,14,192
180,70,25,false,true,-FW-,FW,Spain,py,SLL,16,0,5,7,Antonio Sanabria,Antonio,Sanabria,135057,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.617499999999998,936,2,193
177,70,31,false,true,-DR-ML-MR-,"D(R),M(LR)",Spain,es,SLL,12,0,9,16,Aleix Vidal,Aleix,Vidal,82630,Defender,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.614166666666666,590,7,194
180,72,30,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",Spain,es,SLL,36,0,42,74,Óscar Plano,Óscar,Plano,141533,Forward,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.61388888888889,2530,32,195
173,68,20,false,true,-AMC-FW-,"AM(C),FW",Spain,kr,SLL,24,0,15,43,Lee Kang-In,Kang-In,Lee,367780,Midfielder,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.613333333333333,1267,28,196
189,78,26,false,true,-DMC-,DMC,Spain,rs,SLL,35,0,50,77,Nemanja Maksimovic,Nemanja,Maksimovic,296367,Midfielder,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.607714285714286,2745,27,197
176,71,27,false,true,-MC-ML-MR-,M(CLR),Spain,es,SLL,35,0,21,42,Moi Gómez,Moisés,Gómez Bardonado,101238,Midfielder,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.603999999999999,2573,21,198
182,72,28,false,true,-AMC-AML-,AM(CL),Spain,es,SLL,25,0,19,41,Álex Fernández,Alejandro,Fernández Iglesias,95551,Midfielder,1354,Cadiz,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.6036,1950,22,199
180,75,26,false,true,-DR-,D(R),Spain,es,SLL,34,0,56,65,Nacho Vidal,Ignacio,Vidal Miralles,335790,Defender,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.60235294117647,2343,9,200
190,72,25,false,true,-DC-DMC-,"D(C),DMC",Spain,es,SLL,25,0,30,39,Joaquín Fernández,Joaquín,Fernández,365371,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.601600000000002,2076,9,201
181,76,29,false,true,-DL-DR-MR-,"D(LR),M(R)",Spain,hr,SLL,9,0,18,22,Sime Vrsaljko,Sime,Vrsaljko,77059,Defender,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.601111111111111,521,4,202
180,76,24,false,true,-AMC-AMR-,AM(CR),Spain,es,SLL,30,0,31,61,Tete Morente,José Antonio,Morente Oliva,402087,Midfielder,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5969999999999995,2027,30,203
176,73,22,false,true,-AML-AMR-FW-,"AM(LR),FW",Spain,,SLL,23,0,19,39,Cucho Hernández,Juan Camilo,Hernández Suárez,362501,Forward,819,Getafe,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.59695652173913,1475,20,204
181,83,25,false,true,-DR-MR-,"D(R),M(R)",Spain,ch,SLL,19,0,19,25,Saidy Janko,Saidy,Janko,261441,Defender,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.596842105263159,1224,6,205
182,78,29,false,true,-DC-,D(C),Spain,co,SLL,31,0,45,65,Jeison Murillo,Jeison,Murillo,109565,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.59483870967742,2700,20,206
184,78,33,false,true,-MC-,M(C),Spain,hr,SLL,37,0,32,61,Ivan Rakitic,Ivan,Rakitic,22732,Midfielder,67,Sevilla,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.594324324324325,2243,29,207
179,74,30,false,true,-FW-,FW,Spain,es,SLL,33,0,11,28,Roger Martí,Roger,Martí,109811,Forward,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.590909090909091,2209,17,208
184,83,34,false,true,-FW-MC-ML-MR-,"M(CLR),FW",Spain,es,SLL,34,0,34,49,Raúl García,Raúl,García,11386,Midfielder,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.589411764705884,1744,15,209
185,80,31,false,true,-MC-,M(C),Spain,mx,SLL,16,0,12,18,Héctor Herrera,Héctor,Herrera,103476,Midfielder,63,Atletico Madrid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.58875,681,6,210
182,76,30,false,true,-DC-,D(C),Spain,es,SLL,28,0,22,40,Íñigo Martínez,Íñigo,Martínez,106885,Defender,53,Athletic Bilbao,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.586785714285717,2520,18,211
186,81,26,false,true,-DC-,D(C),Spain,fr,SLL,33,0,36,45,Clément Lenglet,Clément,Lenglet,236511,Defender,65,Barcelona,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.586363636363635,2478,9,212
187,86,28,false,true,-FW-,FW,Spain,es,SLL,28,0,1,8,Borja Iglesias,Borja,Iglesias,259042,Forward,54,Real Betis,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.584642857142859,1414,7,213
176,75,31,false,true,-DC-DL-DR-,D(CLR),Spain,es,SLL,31,0,54,70,Ximo Navarro,Joaquín,Navarro Jiménez,100881,Defender,60,Deportivo Alaves,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.583225806451613,2381,16,214
178,62,21,false,true,-DC-,D(C),Spain,,SLL,25,0,23,35,Hugo Guillamón,Hugo,Guillamón,392686,Defender,55,Valencia,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.5828,1991,12,215
178,68,24,false,true,-DL-ML-,"D(L),M(L)",Spain,es,SLL,19,0,34,57,Aarón Martín,Aarón,Martín,323546,Defender,62,Celta Vigo,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.582631578947369,1540,23,216
189,93,29,false,true,-FW-,FW,Spain,br,SLL,13,0,3,5,Willian José,Willian José,Da Silva,77636,Forward,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.582307692307693,689,2,217
190,80,29,false,true,-DC-,D(C),Spain,ar,SLL,14,0,7,11,Esteban Burgos,Esteban,Burgos,239815,Defender,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.581428571428572,1116,4,218
181,77,31,false,true,-FW-,FW,Spain,es,SLL,27,0,21,34,Sergi Enrich,Sergi,Enrich,83358,Forward,824,Eibar,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.58,1402,13,219
186,80,24,false,true,-GK-,GK,Spain,,SLL,8,0,0,1,Daniel Cárdenas,Daniel,Cárdenas,386261,Goalkeeper,832,Levante,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.57875,720,1,220
186,72,30,false,true,-DC-DR-,D(CR),Spain,es,SLL,33,0,39,51,Jorge Pulido,Jorge,Pulido,93655,Defender,5006,SD Huesca,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571818181818182,2886,12,221
178,69,24,false,true,-AML-AMR-,AM(LR),Spain,es,SLL,33,0,10,29,Kike Barja,Enrique,Barja Alfonso,336251,Forward,131,Osasuna,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571818181818181,1435,19,222
187,74,35,false,true,-DC-,D(C),Spain,es,SLL,35,0,22,27,Raúl Albiol,Raúl,Albiol,12575,Defender,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571142857142858,3119,5,223
174,67,28,false,true,-DR-MR-,"D(R),M(R)",Spain,es,SLL,27,0,19,36,Pablo Hervías,Pablo,Hervías,121734,Midfielder,58,Real Valladolid,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.571111111111112,1193,17,224
180,79,24,false,true,-DC-DMC-,"D(C),DMC",Spain,es,SLL,24,0,23,29,Igor Zubeldia,Igor,Zubeldia,315566,Midfielder,68,Real Sociedad,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.569583333333333,1958,6,225
184,81,25,false,true,-DC-DL-,D(CL),Spain,es,SLL,29,0,43,51,Josema,José Manuel,Sánchez Guillén,317850,Defender,833,Elche,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.569310344827586,1968,8,226
189,87,32,false,true,-GK-,GK,Spain,es,SLL,36,0,0,1,Sergio Asenjo,Sergio,Asenjo,32258,Goalkeeper,839,Villarreal,8321,2020/2021,true,4,206,es,Spain,LaLiga,6.568611111111112,3240,1,227
